D1,D2,D3,D4,D5,D6,P1,P2,P3
170.72,171.88,179.79,172.22,162.05,137.91,84.176,97.361,104.06
170.78,171.91,179.88,172.37,162.08,137.94,84.176,97.361,104.06
170.6,171.82,179.85,172.4,162.02,137.94,84.176,97.361,104.06
170.72,171.85,180,172.46,161.93,137.91,84.176,97.361,104.06
170.78,171.91,180,172.52,162.05,138.04,84.176,97.361,104.06
170.78,171.85,180,172.46,162.36,138.25,84.176,97.361,104.06
170.66,171.79,179.91,172.52,162.24,138.22,84.176,97.361,104.06
170.87,171.97,180.21,172.74,162.18,138.22,84.176,97.361,104.06
170.9,171.97,180.12,172.64,162.08,138.07,84.176,97.361,104.06
170.78,171.88,180.15,172.67,162.15,138.19,84.176,97.361,104.06
170.9,171.94,180.24,172.77,162.11,138.1,84.176,97.361,104.06
171.06,172.06,180.3,172.83,162.05,138.16,84.176,97.361,104.06
170.81,171.88,180.24,172.86,162.15,138.28,84.176,99.898,107.01
170.93,171.97,180.4,172.89,162.21,138.28,84.176,99.898,107.01
171,171.94,180.33,172.92,162.05,138.25,84.176,99.898,107.01
171.18,172.16,180.58,173.01,162.27,138.34,84.176,99.898,107.01
171.09,172.06,180.52,173.04,162.18,138.34,84.176,99.898,107.01
170.78,171.88,180.43,173.04,162.27,138.43,84.176,99.898,107.01
171.06,172.06,180.55,173.13,162.21,138.43,84.176,99.898,107.01
171.18,172.12,180.58,173.1,162.24,138.46,84.176,99.898,107.01
171.18,172.06,180.67,173.28,162.24,138.46,84.176,99.898,107.01
171.09,172.03,180.67,173.22,162.24,138.49,84.176,99.898,107.01
171.15,172.06,180.7,173.25,162.24,138.52,84.176,99.898,107.01
171.21,172.12,180.73,173.35,162.36,138.55,84.176,99.898,107.01
171.21,172.12,180.82,173.47,162.3,138.65,84.176,99.898,107.01
171.27,172.12,180.85,173.47,162.33,138.62,84.176,99.898,107.01
171.27,172.12,180.88,173.5,162.3,138.65,84.176,99.898,107.01
171.27,172.09,180.91,173.59,162.36,138.68,84.176,99.898,107.01
171.36,172.16,180.98,173.56,162.33,138.71,84.176,99.898,107.01
171.3,172.16,180.98,173.65,162.3,138.71,84.176,99.898,107.01
171.33,172.22,181.04,173.71,162.3,138.71,84.176,99.898,107.01
171.21,172.06,181.04,173.8,162.39,138.8,84.176,99.898,107.01
171.42,172.25,181.1,173.77,162.36,138.77,84.176,99.898,107.01
171.55,172.25,181.19,173.8,162.45,138.86,84.176,99.898,107.01
171.45,172.19,181.13,173.86,162.36,138.86,84.176,99.898,107.01
171.42,172.25,181.25,173.93,162.39,138.89,84.176,99.898,107.01
171.55,172.34,181.37,174.05,162.33,138.86,84.176,99.898,107.01
171.42,172.22,181.28,174.02,162.42,138.92,84.176,99.898,107.01
171.45,172.25,181.34,174.11,162.42,138.95,84.176,99.898,107.01
171.51,172.31,181.4,174.17,162.36,138.92,84.176,99.898,107.01
171.55,172.31,181.4,174.14,162.51,139.04,84.176,99.898,107.01
171.64,172.37,181.49,174.23,162.42,139.01,84.176,99.898,107.01
171.61,172.31,181.46,174.29,162.36,138.98,84.176,99.898,107.01
171.67,172.34,181.59,174.35,162.3,138.95,84.176,99.898,107.01
171.67,172.34,181.62,174.38,162.42,139.07,84.176,99.898,107.01
171.7,172.37,181.62,174.41,162.42,139.07,84.176,99.898,107.01
171.7,172.37,181.68,174.47,162.39,139.07,84.176,99.898,107.01
171.64,172.28,181.68,174.47,162.54,139.23,84.176,99.898,107.01
171.85,172.52,181.77,174.57,162.39,139.16,84.176,99.898,107.01
171.76,172.34,181.74,174.63,162.51,139.29,84.176,99.898,107.01
171.73,172.37,181.8,174.63,162.45,139.32,84.176,99.898,107.01
171.76,172.4,181.8,174.69,162.51,139.35,84.176,99.898,107.01
171.76,172.34,181.83,174.66,162.48,139.26,84.176,99.898,107.01
171.82,172.43,181.89,174.78,162.57,139.41,84.176,99.898,107.01
171.85,172.4,181.95,174.81,162.45,139.35,84.176,99.898,107.01
171.85,172.49,182.04,174.93,162.48,139.38,84.176,99.898,107.01
171.88,172.46,182.04,174.93,162.45,139.38,84.176,99.898,107.01
171.94,172.52,182.07,174.99,162.54,139.44,84.176,99.898,107.01
171.94,172.49,182.13,175.05,162.57,139.5,84.176,99.898,107.01
171.94,172.46,182.13,175.12,162.54,139.47,84.176,99.898,107.01
172,172.52,182.2,175.12,162.6,139.5,84.176,99.898,107.01
171.97,172.49,182.23,175.21,162.6,139.53,84.176,99.898,107.01
172.03,172.52,182.26,175.21,162.6,139.56,84.176,99.898,107.01
172.03,172.49,182.26,175.3,162.51,139.53,84.176,99.898,107.01
172.06,172.49,182.29,175.36,162.51,139.59,84.176,99.898,107.01
172.16,172.61,182.38,175.39,162.63,139.65,84.176,99.898,107.01
172.06,172.58,182.41,175.48,162.66,139.71,84.176,99.898,107.01
172.12,172.52,182.44,175.45,162.69,139.74,84.176,99.898,107.01
172.12,172.55,182.44,175.54,162.69,139.78,84.176,99.898,107.01
172.12,172.58,182.53,175.6,162.79,139.87,84.176,99.898,107.01
172.22,172.61,182.59,175.6,162.73,139.87,84.176,99.898,107.01
172.19,172.55,182.59,175.67,162.66,139.78,84.176,99.898,107.01
172.22,172.58,182.62,175.7,162.57,139.81,84.176,99.898,107.01
172.25,172.64,182.68,175.73,162.69,139.9,84.176,99.898,107.01
172.31,172.64,182.68,175.79,162.79,139.9,84.176,99.898,107.01
172.12,172.52,182.81,175.97,162.6,139.87,84.176,99.898,107.01
172.31,172.67,182.9,176.09,162.79,139.96,84.176,99.898,107.01
172.28,172.61,182.84,175.97,162.79,140.02,84.176,99.898,107.01
172.43,172.74,182.93,175.97,162.69,139.99,84.176,99.898,107.01
172.4,172.7,182.93,176,162.76,140.02,84.176,99.898,107.01
172.37,172.7,182.9,176,162.85,140.14,84.176,99.898,107.01
172.49,172.77,182.99,176.09,162.88,140.11,84.176,99.898,107.01
172.4,172.7,183.02,176.18,162.63,140.02,84.176,99.898,107.01
172.49,172.8,183.05,176.15,162.79,140.08,84.176,99.898,107.01
172.55,172.77,183.14,176.24,162.76,140.11,84.176,99.898,107.01
172.34,172.64,183.05,176.24,162.82,140.17,84.176,99.898,107.01
172.49,172.8,183.14,176.34,162.69,140.11,84.176,99.898,107.01
172.55,172.89,183.2,176.43,162.82,140.23,84.176,99.898,107.01
172.52,172.77,183.14,176.4,162.66,140.11,84.176,99.898,107.01
172.46,172.7,183.23,176.49,162.76,140.23,84.176,99.898,107.01
172.58,172.8,183.33,176.52,162.82,140.32,84.176,99.898,107.01
172.46,172.7,183.36,176.58,162.88,140.39,84.176,99.898,107.01
172.67,172.86,183.39,176.61,162.6,140.17,84.176,99.898,107.01
172.67,172.86,183.42,176.64,162.82,140.36,84.176,99.898,107.01
172.67,172.86,183.42,176.67,162.88,140.42,84.176,99.898,107.01
172.67,172.86,183.45,176.7,162.82,140.39,84.176,99.898,107.01
172.7,172.86,183.51,176.79,162.79,140.39,84.176,99.898,107.01
172.7,172.89,183.54,176.86,162.85,140.45,84.176,99.898,107.01
172.8,172.95,183.6,176.92,162.76,140.39,84.176,99.898,107.01
172.74,172.95,183.66,176.95,162.91,140.54,84.176,99.898,107.01
172.86,172.98,183.69,176.98,162.91,140.54,84.176,99.898,107.01
172.83,172.95,183.69,177.04,162.88,140.54,84.176,99.898,107.01
172.8,172.95,183.72,177.1,163.03,140.6,84.176,99.898,107.01
172.83,172.98,183.75,177.19,162.91,140.57,84.176,99.898,107.01
172.95,172.98,183.78,177.22,162.97,140.6,84.176,99.898,107.01
172.92,172.92,183.81,177.22,162.94,140.66,84.176,99.898,107.01
172.92,172.98,183.84,177.22,162.88,140.63,84.176,99.898,107.01
172.95,173.01,183.94,177.34,162.97,140.66,84.176,99.898,107.01
172.98,173.04,183.94,177.37,163,140.72,84.176,99.898,107.01
172.98,173.01,184.03,177.4,163,140.78,84.176,99.898,107.01
173.01,173.04,184,177.5,162.97,140.78,84.176,99.898,107.01
173.01,173.01,184.03,177.44,162.94,140.72,84.176,99.898,107.01
173.04,173.01,184.09,177.56,163.06,140.81,84.176,99.898,107.01
173.07,173.07,184.18,177.62,163.03,140.84,84.176,99.898,107.01
173.04,173.1,184.15,177.62,163.09,140.87,84.176,99.898,107.01
173.1,173.1,184.21,177.71,163.09,140.93,84.176,99.898,107.01
173.13,173.1,184.3,177.77,162.97,140.87,84.176,99.898,107.01
173.13,173.07,184.27,177.77,163,140.93,84.176,99.898,107.01
173.16,173.1,184.33,177.8,163.09,141.03,84.176,99.898,107.01
173.16,173.1,184.36,177.89,162.94,140.87,84.176,99.898,107.01
173.16,173.07,184.36,177.92,163.03,140.97,84.176,99.898,107.01
173.44,173.28,184.52,178.01,163.03,141,84.176,99.898,107.01
173.32,173.25,184.52,178.08,163.03,141.03,84.176,99.898,107.01
173.07,173.01,184.48,178.05,163.06,141.09,84.176,99.898,107.01
173.53,173.32,184.61,178.17,163.24,141.24,84.176,99.898,107.01
173.35,173.25,184.58,178.17,163.03,141.09,84.176,99.898,107.01
173.41,173.22,184.64,178.23,163.09,141.15,84.176,99.898,107.01
173.35,173.22,184.64,178.2,163.15,141.21,84.176,99.898,107.01
173.41,173.25,184.67,178.32,163.03,141.18,84.176,99.898,107.01
173.41,173.22,184.7,178.23,163.09,141.21,84.176,99.898,107.01
173.44,173.25,184.76,178.38,163.03,141.18,84.176,99.898,107.01
173.5,173.32,184.82,178.38,163.03,141.21,84.176,99.898,107.01
173.44,173.32,184.82,178.41,163.12,141.33,86.12,99.898,107.01
173.56,173.32,184.91,178.47,163.12,141.33,86.12,99.898,107.01
173.44,173.25,184.85,178.5,163.09,141.33,86.12,99.898,107.01
173.47,173.25,184.91,178.56,163.12,141.33,86.12,99.898,107.01
173.56,173.38,185,178.66,163.21,141.42,86.12,99.898,107.01
173.53,173.28,184.94,178.63,163.03,141.36,86.12,99.898,107.01
173.59,173.35,185.06,178.72,163.06,141.36,86.12,99.898,107.01
173.59,173.35,185.1,178.78,163.06,141.36,86.12,99.898,107.01
173.65,173.38,185.13,178.78,163.18,141.45,86.12,99.898,107.01
173.65,173.38,185.13,178.84,163.27,141.61,86.12,99.898,107.01
173.59,173.35,185.16,178.84,163.24,141.58,86.12,99.898,107.01
173.71,173.41,185.25,178.93,163.09,141.51,86.12,99.898,107.01
173.74,173.44,185.25,178.93,163.21,141.61,86.12,99.898,107.01
173.77,173.47,185.31,179.02,163.15,141.64,86.12,99.898,107.01
173.74,173.44,185.37,179.08,163.12,141.61,86.12,99.898,107.01
173.8,173.44,185.4,179.11,163.31,141.76,86.12,99.898,107.01
173.89,173.47,185.43,179.11,163.15,141.67,86.12,99.898,107.01
173.83,173.47,185.43,179.14,163.18,141.67,86.12,99.898,107.01
173.77,173.5,185.43,179.14,163.31,141.82,86.12,99.898,107.01
173.93,173.5,185.52,179.27,163.24,141.73,86.12,99.898,107.01
174.02,173.53,185.4,179.05,163.4,141.91,86.12,99.898,107.01
173.99,173.47,185.52,179.21,163.24,141.82,86.12,99.898,107.01
174.05,173.59,185.64,179.48,163.4,141.91,86.12,99.898,107.01
173.96,173.44,185.68,179.51,163.31,141.88,86.12,99.898,107.01
173.83,173.38,185.61,179.48,163.24,141.88,86.12,99.898,107.01
173.99,173.5,185.71,179.6,163.31,141.97,86.12,99.898,107.01
174.08,173.56,185.86,179.69,163.49,142.09,86.12,99.898,107.01
174.05,173.59,185.83,179.63,163.34,142.13,86.12,99.898,107.01
174.11,173.62,185.92,179.75,163.34,141.97,86.12,99.898,107.01
174.14,173.56,185.89,179.72,163.21,142,86.12,99.898,107.01
174.08,173.53,185.95,179.72,163.31,142.06,86.12,99.898,107.01
174.11,173.56,185.95,179.79,163.31,142.06,86.12,99.898,107.01
174.05,173.5,185.89,179.82,163.37,142.16,86.12,99.898,107.01
174.11,173.59,186.04,179.97,163.37,142.19,86.12,99.898,107.01
174.2,173.59,185.98,179.85,163.4,142.22,86.12,99.898,107.01
174.23,173.62,186.1,179.97,163.37,142.16,86.12,99.898,107.01
174.2,173.62,186.19,180.06,163.37,142.25,86.12,99.898,107.01
174.23,173.62,186.16,180.06,163.34,142.22,86.12,99.898,107.01
174.17,173.62,186.19,180.12,163.24,142.16,86.12,99.898,107.01
174.29,173.71,186.29,180.24,163.34,142.25,86.12,99.898,107.01
174.32,173.71,186.25,180.21,163.34,142.31,86.12,102.77,110
174.32,173.68,186.32,180.3,163.46,142.37,86.12,102.77,110
174.32,173.68,186.32,180.33,163.31,142.31,86.12,102.77,110
174.32,173.65,186.38,180.33,163.43,142.37,86.12,102.77,110
174.38,173.74,186.41,180.43,163.43,142.37,86.12,102.77,110
174.32,173.68,186.44,180.43,163.4,142.4,86.12,102.77,110
174.32,173.65,186.5,180.46,163.37,142.43,86.12,102.77,110
174.47,173.74,186.56,180.52,163.34,142.4,86.12,102.77,110
174.47,173.8,186.53,180.52,163.4,142.43,86.12,102.77,110
174.44,173.77,186.62,180.61,163.46,142.49,86.12,102.77,110
174.47,173.77,186.62,180.64,163.37,142.52,86.12,102.77,110
174.47,173.77,186.65,180.67,163.37,142.52,86.12,102.77,110
174.54,173.77,186.71,180.7,163.37,142.52,86.12,102.77,110
174.57,173.8,186.77,180.82,163.46,142.67,86.12,102.77,110
174.6,173.83,186.77,180.88,163.34,142.55,86.12,102.77,110
174.54,173.86,186.83,180.88,163.43,142.61,86.12,102.77,110
174.57,173.8,186.83,180.94,163.58,142.77,86.12,102.77,110
174.66,173.86,186.9,180.94,163.43,142.64,86.12,102.77,110
174.57,173.8,186.9,181.01,163.4,142.64,86.12,102.77,110
174.6,173.8,186.96,181.01,163.49,142.71,86.12,102.77,110
174.6,173.8,186.93,181.1,163.46,142.74,86.12,102.77,110
174.63,173.77,186.96,181.13,163.67,142.86,86.12,102.77,110
174.72,173.89,187.08,181.22,163.58,142.89,86.12,102.77,110
174.72,173.86,187.08,181.19,163.7,142.95,86.12,102.77,110
174.75,173.93,187.14,181.28,163.52,142.86,86.12,102.77,110
174.81,173.93,187.23,181.34,163.55,142.89,86.12,102.77,110
174.81,173.93,187.2,181.28,163.55,142.92,86.12,102.77,110
174.81,173.93,187.23,181.46,163.64,143.01,86.12,102.77,110
174.87,173.96,187.32,181.49,163.61,143.01,86.12,102.77,110
174.84,173.93,187.29,181.46,163.67,143.07,86.12,102.77,110
174.78,173.83,187.26,181.46,163.61,143.04,86.12,102.77,110
174.84,173.93,187.35,181.59,163.61,143.1,86.12,102.77,110
175.02,174.08,187.41,181.59,163.58,143.1,86.12,102.77,110
174.87,173.99,187.45,181.68,163.67,143.19,86.12,102.77,110
174.93,173.99,187.48,181.74,163.61,143.19,86.12,102.77,110
174.93,174.02,187.48,181.74,163.67,143.16,86.12,102.77,110
174.96,174.02,187.51,181.8,163.61,143.16,86.12,102.77,110
175.09,174.08,187.57,181.86,163.67,143.22,86.12,102.77,110
174.99,174.05,187.57,181.86,163.64,143.25,86.12,102.77,110
175.02,174.05,187.6,181.92,163.58,143.22,86.12,102.77,110
175.02,174.02,187.63,181.98,163.73,143.38,86.12,102.77,110
175.12,174.11,187.69,182.1,163.58,143.22,86.12,102.77,110
175.12,174.02,187.69,182.04,163.64,143.32,86.12,102.77,110
175.09,174.05,187.75,182.1,163.67,143.35,86.12,102.77,110
175.09,174.05,187.75,182.17,163.7,143.44,86.12,102.77,110
175.18,174.08,187.78,182.17,163.64,143.38,86.12,102.77,110
175.12,174.08,187.81,182.23,163.7,143.5,86.12,102.77,110
175.15,174.08,187.84,182.29,163.76,143.47,86.12,102.77,110
175.12,174.05,187.81,182.23,163.64,143.5,86.12,102.77,110
175.21,174.11,187.96,182.29,163.7,143.47,86.12,102.77,110
175.21,174.11,187.96,182.32,163.76,143.59,86.12,102.77,110
175.18,174.11,187.99,182.44,163.67,143.53,86.12,102.77,110
175.27,174.14,188.09,182.5,163.73,143.62,86.12,102.77,110
175.33,174.2,188.15,182.56,163.76,143.65,86.12,102.77,110
175.33,174.14,188.18,182.62,163.64,143.56,86.12,102.77,110
175.27,174.11,188.12,182.59,163.88,143.74,86.12,102.77,110
175.54,174.29,188.21,182.68,163.79,143.71,86.12,102.77,110
175.24,174.23,188.3,182.81,163.73,143.71,86.12,102.77,110
175.48,174.23,188.39,182.87,163.95,143.9,86.12,102.77,110
175.42,174.26,188.36,182.75,163.88,143.8,86.12,102.77,110
175.48,174.29,188.33,182.78,163.76,143.77,86.12,102.77,110
175.33,174.23,188.39,182.81,163.92,143.9,86.12,102.77,110
175.54,174.29,188.39,182.84,163.85,143.86,86.12,102.77,110
175.48,174.26,188.42,182.87,163.46,143.62,86.12,102.77,110
175.36,174.08,188.39,182.87,163.85,143.83,86.12,102.77,110
175.6,174.38,188.54,182.99,163.88,143.96,86.12,102.77,110
175.57,174.32,188.51,183.08,163.79,143.9,86.12,102.77,110
175.48,174.23,188.54,183.14,163.82,143.93,86.12,102.77,110
175.39,174.2,188.54,183.14,163.82,143.99,86.12,102.77,110
175.57,174.29,188.64,183.2,163.95,144.08,86.12,102.77,110
175.48,174.26,188.64,183.23,163.85,143.99,86.12,102.77,110
175.51,174.32,188.7,183.33,163.85,144.08,86.12,102.77,110
175.6,174.35,188.73,183.33,163.95,144.17,86.12,102.77,110
175.67,174.41,188.79,183.36,163.88,144.14,86.12,102.77,110
175.6,174.35,188.82,183.45,163.85,144.14,86.12,102.77,110
175.67,174.32,188.82,183.48,163.88,144.14,86.12,102.77,110
175.67,174.38,188.88,183.42,163.73,144.08,86.12,102.77,110
175.7,174.41,188.91,183.51,163.85,144.2,86.12,102.77,110
175.67,174.38,188.97,183.57,163.92,144.29,86.12,102.77,110
175.73,174.41,188.97,183.54,163.95,144.29,86.12,102.77,110
175.79,174.47,189.03,183.69,163.92,144.32,86.12,102.77,110
175.7,174.35,188.97,183.6,163.92,144.32,86.12,102.77,110
175.76,174.41,189.06,183.69,163.88,144.26,86.12,102.77,110
175.79,174.44,189.09,183.78,164.01,144.38,86.12,102.77,110
175.88,174.54,189.18,183.84,163.95,144.44,86.12,102.77,110
175.82,174.44,189.22,183.81,163.92,144.41,86.12,102.77,110
175.94,174.51,189.25,183.87,164.01,144.48,86.12,102.77,110
175.88,174.47,189.28,184,163.98,144.44,86.12,102.77,110
175.79,174.41,189.28,184.03,163.88,144.41,86.12,102.77,110
175.88,174.47,189.37,184.06,163.95,144.51,86.12,102.77,110
175.91,174.51,189.4,184.09,164.01,144.57,86.12,102.77,110
175.97,174.54,189.4,184.15,164.04,144.6,86.12,102.77,110
175.94,174.51,189.43,184.15,164.04,144.57,86.12,102.77,110
175.97,174.57,189.52,184.24,164.01,144.66,86.12,102.77,110
175.94,174.54,189.49,184.21,164.01,144.63,86.12,102.77,110
176,174.54,189.55,184.3,164.04,144.66,86.12,102.77,110
175.97,174.51,189.55,184.27,163.95,144.63,86.12,102.77,110
176.06,174.57,189.61,184.39,163.95,144.72,86.12,102.77,110
176.09,174.6,189.67,184.42,164.13,144.78,86.12,102.77,110
176.06,174.6,189.7,184.45,164.13,144.81,86.12,102.77,110
176.12,174.63,189.7,184.48,164.07,144.78,86.12,102.77,110
176.09,174.63,189.76,184.52,164.01,144.75,86.12,102.77,110
176.03,174.51,189.7,184.58,164.04,144.84,86.12,102.77,110
176.24,174.72,189.86,184.7,164.07,144.81,86.12,102.77,110
176.15,174.6,189.86,184.73,164.01,144.84,86.12,102.77,110
176.06,174.54,189.8,184.58,164.16,144.93,86.12,102.77,110
176.12,174.6,189.89,184.73,164.13,144.96,86.12,102.77,110
176.31,174.75,189.95,184.82,164.1,144.99,86.12,102.77,110
176.18,174.63,189.95,184.85,164.07,144.96,86.12,102.77,110
176.21,174.72,190.01,184.88,164.16,145.02,86.12,102.77,110
176.24,174.72,190.1,184.88,164.1,145.05,86.12,102.77,110
176.18,174.63,189.98,184.79,164.04,145.02,86.12,102.77,110
176.34,174.69,190.16,185,164.19,145.15,86.12,102.77,110
176.34,174.69,190.22,185.13,164.04,145.12,86.12,102.77,110
176.31,174.72,190.19,185.1,164.16,145.21,86.12,102.77,110
176.31,174.72,190.19,185.16,164.1,145.21,86.12,102.77,110
176.37,174.75,190.25,185.19,164.01,145.15,86.12,102.77,110
176.4,174.75,190.31,185.19,164.16,145.3,86.12,102.77,110
176.37,174.75,190.28,185.22,164.01,145.15,86.12,102.77,110
176.43,174.75,190.37,185.31,164.1,145.24,86.12,102.77,110
176.43,174.78,190.37,185.25,164.1,145.24,86.12,102.77,110
176.43,174.75,190.37,185.28,164.13,145.27,86.12,102.77,110
176.43,174.78,190.47,185.43,164.16,145.33,86.12,102.77,110
176.52,174.78,190.47,185.43,164.1,145.36,86.12,102.77,110
176.61,174.9,190.59,185.46,164.16,145.36,86.12,102.77,110
176.52,174.84,190.59,185.52,164.25,145.42,86.12,102.77,110
176.49,174.78,190.59,185.55,164.25,145.48,86.12,102.77,110
176.52,174.84,190.62,185.58,164.01,145.36,86.12,102.77,110
176.55,174.87,190.68,185.64,164.19,145.45,86.12,102.77,110
176.52,174.81,190.68,185.68,164.13,145.48,86.12,102.77,110
176.67,174.93,190.77,185.74,164.1,145.48,86.12,102.77,110
176.61,174.9,190.71,185.77,164.31,145.63,86.12,102.77,110
176.55,174.78,190.77,185.8,164.16,145.54,86.12,102.77,110
176.76,175.02,190.8,185.68,164.22,145.6,86.12,102.77,110
176.64,174.87,190.74,185.74,164.22,145.63,86.12,102.77,110
176.73,175.02,190.92,185.92,164.25,145.67,86.12,102.77,110
176.76,174.9,190.86,185.92,164.19,145.63,86.12,102.77,110
176.61,174.87,190.89,186.01,164.07,145.54,86.12,102.77,110
176.67,174.84,190.92,186.1,164.1,145.67,86.12,102.77,110
176.67,174.93,190.95,186.13,164.28,145.76,86.12,102.77,110
176.7,174.87,190.95,186.1,164.31,145.85,86.12,102.77,110
176.67,174.84,191.02,186.19,164.28,145.91,86.12,102.77,110
176.89,175.05,191.2,186.29,164.28,145.82,86.12,102.77,110
176.67,174.84,191.11,186.29,164.28,145.91,86.12,102.77,110
176.7,174.93,191.17,186.25,164.25,145.88,86.12,102.77,110
176.98,175.02,191.29,186.38,164.25,145.88,86.12,102.77,110
176.92,174.99,191.26,186.41,164.19,145.85,86.12,102.77,110
176.92,175.02,191.29,186.47,164.25,145.94,86.12,102.77,110
176.92,175.05,191.32,186.53,164.31,145.97,86.12,102.77,110
176.95,174.99,191.32,186.53,164.16,145.88,86.12,102.77,110
176.98,175.02,191.41,186.56,164.19,145.91,86.12,102.77,110
177.07,175.12,191.47,186.65,164.31,146.06,86.12,102.77,110
176.86,174.96,191.41,186.59,164.28,146.09,86.12,102.77,110
176.98,175.02,191.44,186.65,164.25,146.06,86.12,102.77,110
176.98,174.99,191.47,186.71,164.43,146.21,86.12,102.77,110
177.04,175.05,191.57,186.77,164.28,146.12,86.12,102.77,110
177.01,175.02,191.53,186.74,164.34,146.18,86.12,102.77,110
177.04,175.02,191.63,186.87,164.31,146.21,86.12,102.77,110
176.98,175.02,191.63,186.9,164.31,146.18,86.12,102.77,110
177.04,175.09,191.69,186.87,164.31,146.25,86.12,102.77,110
177.1,175.09,191.69,186.93,164.37,146.34,88.095,102.77,110
177.04,175.09,191.66,186.93,164.31,146.28,88.095,102.77,110
177.16,175.18,191.75,186.99,164.37,146.34,88.095,102.77,110
177.19,175.15,191.87,187.08,164.28,146.31,88.095,102.77,110
177.22,175.15,191.81,187.05,164.43,146.43,88.095,102.77,110
177.22,175.15,191.9,187.17,164.31,146.37,88.095,102.77,110
177.19,175.18,191.9,187.23,164.31,146.4,88.095,102.77,110
177.22,175.18,191.93,187.2,164.43,146.49,88.095,102.77,110
177.13,175.09,191.93,187.2,164.25,146.4,88.095,102.77,110
177.34,175.27,192.08,187.38,164.31,146.49,88.095,102.77,110
177.25,175.21,192.05,187.32,164.43,146.58,88.095,102.77,110
177.25,175.18,192.02,187.32,164.43,146.58,88.095,102.77,110
177.28,175.15,192.05,187.41,164.37,146.58,88.095,102.77,110
177.31,175.21,192.11,187.48,164.43,146.61,88.095,102.77,110
