"N","Time","avg(f)","max(f)"
3257,5.9217,91.37,150.11
3257,5.9342,91.351,148.22
3257,5.9468,91.49,146.69
3257,5.9593,91.625,152.3
3257,5.9718,91.6,150.79
3257,5.9844,91.577,149.34
3257,5.9969,91.557,147.95
3257,6.0095,91.543,146.62
3257,6.0221,91.705,150.92
3257,6.0346,91.797,149.7
3257,6.0472,91.775,148.32
3257,6.0598,91.757,147.1
3257,6.0723,91.736,145.92
3257,6.0849,91.724,144.79
3257,6.0975,91.901,147.49
3257,6.1101,92.024,149.6
3257,6.1227,92.007,148.58
3257,6.1353,91.986,147.58
3257,6.1478,91.968,146.59
3257,6.1604,91.976,145.62
3257,6.173,92.224,147.75
3257,6.1857,92.292,158.74
3257,6.1983,92.276,156.17
3257,6.2109,92.248,153.76
3257,6.2235,92.224,151.5
3257,6.2361,92.257,149.38
3257,6.2487,92.477,162.37
3257,6.2614,92.556,158.48
3257,6.274,92.53,156.01
3257,6.2866,92.509,153.7
3257,6.2993,92.492,151.53
3257,6.3119,92.55,149.5
3257,6.3246,92.995,160.11
3257,6.3372,93.042,157.66
3257,6.3499,93.01,155.36
3257,6.3625,92.988,153.2
3257,6.3752,92.952,151.18
3257,6.3879,93.022,155.17
3257,6.4006,93.252,163.59
3257,6.4132,93.274,161.04
3257,6.4259,93.249,158.64
3257,6.4386,93.228,156.38
3257,6.4513,93.205,154.25
3257,6.464,93.254,151.35
3257,6.4767,93.503,154.54
3257,6.4894,93.486,156.8
3257,6.5021,93.454,155.22
3257,6.5148,93.426,153.71
3257,6.5275,93.405,152.27
3257,6.5402,93.537,151.07
3257,6.5529,93.736,157.07
3257,6.5656,93.715,154.89
3257,6.5783,93.686,153
3257,6.5911,93.656,151.56
3257,6.6038,93.629,150.18
3257,6.6165,93.73,155.47
3257,6.6293,93.893,153.48
3257,6.642,93.872,152.07
3257,6.6548,93.846,150.75
3257,6.6675,93.824,149.48
3257,6.6803,93.804,148.26
3257,6.693,93.944,157.17
3257,6.7058,94.099,156.31
3257,6.7186,94.077,154.83
3257,6.7313,94.056,153.4
3257,6.7441,94.022,152.04
3257,6.7569,93.999,150.72
3257,6.7697,94.163,151.9
3257,6.7824,94.251,160.24
3257,6.7952,94.236,157.7
3257,6.808,94.219,155.34
3257,6.8208,94.202,153.15
3257,6.8336,94.184,151.1
3257,6.8464,94.356,158.13
3257,6.8592,94.467,159.31
3257,6.872,94.437,157.01
3257,6.8849,94.416,154.86
3257,6.8977,94.388,152.85
3257,6.9105,94.384,150.98
3257,6.9233,94.613,157.69
3257,6.9362,94.671,166.99
3257,6.949,94.643,164.3
3257,6.9618,94.622,161.78
3257,6.9747,94.598,159.42
3257,6.9875,94.62,157.2
3257,7.0004,94.841,170.16
3257,7.0132,94.915,166.16
3257,7.0261,94.884,163.6
3257,7.039,94.859,161.2
3257,7.0518,94.83,158.95
3257,7.0647,94.871,156.83
3257,7.0776,95.282,167.37
3257,7.0905,95.339,166.68
3257,7.1033,95.31,163.7
3257,7.1162,95.282,160.93
3257,7.1291,95.251,158.33
3257,7.142,95.319,160.48
3257,7.1549,95.552,167.95
3257,7.1678,95.575,164.76
3257,7.1807,95.547,162.39
3257,7.1936,95.519,160.16
3257,7.2066,95.49,158.05
3257,7.2195,95.564,162.09
3257,7.2324,95.84,163.8
3257,7.2453,95.836,162.63
3257,7.2583,95.803,160.93
3257,7.2712,95.773,159.47
3257,7.2841,95.741,158.12
3257,7.2971,95.843,163.95
3257,7.31,96.027,169.81
3257,7.323,95.995,167.23
3257,7.3359,95.971,164.81
3257,7.3489,95.939,162.53
3257,7.3618,95.916,160.39
3257,7.3748,96.009,161.87
3257,7.3878,96.155,159.93
3257,7.4008,96.128,158.02
3257,7.4137,96.096,156.21
3257,7.4267,96.066,154.49
3257,7.4397,96.046,152.87
3257,7.4527,96.17,158.43
3257,7.4657,96.343,158.61
3257,7.4787,96.319,157.15
3257,7.4917,96.288,155.76
3257,7.5047,96.26,154.42
3257,7.5177,96.238,153.13
3257,7.5307,96.399,156.59
3257,7.5438,96.475,160.36
3257,7.5568,96.444,158.13
3257,7.5698,96.42,156.06
3257,7.5828,96.392,154.13
3257,7.5959,96.369,152.55
3257,7.6089,96.524,159.77
3257,7.622,96.636,166.11
3257,7.635,96.605,163.67
3257,7.6481,96.578,161.41
3257,7.6611,96.557,159.31
3257,7.6742,96.544,157.34
3257,7.6872,96.764,163.84
3257,7.7003,96.805,166.19
3257,7.7134,96.779,163.35
3257,7.7265,96.751,160.72
3257,7.7395,96.725,158.26
3257,7.7526,96.745,155.97
3257,7.7657,96.959,153.03
3257,7.7788,97.043,157.94
3257,7.7919,97.017,155.96
3257,7.805,96.988,154.1
3257,7.8181,96.958,152.35
3257,7.8312,97,150.72
3257,7.8443,97.401,161.5
3257,7.8575,97.444,160.4
3257,7.8706,97.41,158
3257,7.8837,97.374,155.76
3257,7.8968,97.342,153.82
3257,7.91,97.398,156.52
3257,7.9231,97.639,164.9
3257,7.9363,97.668,175.07
