"N","Time","avg(f)","max(f)"
3257,9.1286,123.38,422.82
3257,9.1552,123.12,415.16
3257,9.1818,123.96,434.19
3257,9.2085,123.66,423.87
3257,9.2352,123.41,416.25
3257,9.2619,124.24,435.24
3257,9.2887,123.95,424.9
3257,9.3154,123.69,417.32
3257,9.3422,124.52,436.27
3257,9.369,124.23,425.93
3257,9.3958,123.97,418.37
3257,9.4226,124.81,437.29
3257,9.4494,124.51,426.94
3257,9.4763,124.25,419.41
3257,9.5031,125.08,438.29
3257,9.53,124.79,427.93
3257,9.5569,124.53,420.44
3257,9.5839,125.36,439.28
3257,9.6108,125.07,428.91
3257,9.6378,124.8,421.45
3257,9.6648,125.64,440.25
3257,9.6918,125.34,429.88
3257,9.7188,125.08,422.45
3257,9.7458,125.91,441.22
3257,9.7729,125.61,430.83
3257,9.8,125.35,423.44
3257,9.8271,126.18,442.16
3257,9.8542,125.88,431.78
3257,9.8813,125.62,424.41
3257,9.9085,126.45,443.1
3257,9.9356,126.15,432.71
3257,9.9628,125.89,425.37
3257,9.99,126.72,444.02
3257,10.017,126.42,433.62
3257,10.045,126.16,426.32
3257,10.072,126.99,444.94
3257,10.099,126.69,434.53
3257,10.126,126.42,427.25
3257,10.154,127.26,445.83
3257,10.181,126.95,435.42
3257,10.208,126.69,428.17
3257,10.236,127.52,446.72
3257,10.263,127.22,436.29
3257,10.291,126.95,429.08
3257,10.318,127.78,447.59
3257,10.345,127.48,437.16
3257,10.373,127.21,429.98
3257,10.4,128.04,448.46
3257,10.428,127.74,438.02
3257,10.456,127.47,430.86
3257,10.483,128.3,449.3
3257,10.511,128,438.86
3257,10.538,127.73,431.73
3257,10.566,128.56,450.14
3257,10.593,128.26,439.69
3257,10.621,127.99,432.59
3257,10.649,128.82,450.97
3257,10.677,128.51,440.51
3257,10.704,128.24,433.44
3257,10.732,129.07,451.78
3257,10.76,128.77,441.31
3257,10.788,128.5,434.28
3257,10.815,129.33,452.58
3257,10.843,129.02,442.11
3257,10.871,128.75,435.1
3257,10.899,129.58,453.38
3257,10.927,129.27,442.89
3257,10.955,129,435.92
3257,10.983,129.83,454.15
3257,11.01,129.52,443.67
3257,11.038,129.25,436.72
3257,11.066,130.08,454.92
3257,11.094,129.77,444.43
3257,11.122,129.5,437.51
3257,11.15,130.33,455.68
3257,11.179,130.02,445.18
3257,11.207,129.74,438.29
3257,11.235,130.57,456.43
3257,11.263,130.26,445.92
3257,11.291,129.99,439.05
3257,11.319,130.82,457.16
3257,11.347,130.51,446.65
3257,11.376,130.23,439.81
3257,11.404,131.06,457.89
3257,11.432,130.75,447.37
3257,11.46,130.48,440.55
3257,11.489,131.31,458.6
3257,11.517,130.99,448.07
3257,11.545,130.72,441.29
3257,11.574,131.55,459.3
3257,11.602,131.24,448.78
3257,11.63,130.96,442.04
3257,11.659,131.79,459.99
3257,11.687,131.48,449.5
3257,11.716,131.2,442.78
3257,11.744,132.03,460.68
3257,11.773,131.71,450.22
3257,11.801,131.44,443.52
3257,11.83,132.26,461.35
3257,11.858,131.95,450.92
3257,11.887,131.67,444.24
3257,11.916,132.5,462.01
3257,11.944,132.19,451.6
3257,11.973,131.91,444.95
3257,12.002,132.74,462.66
3257,12.03,132.42,452.28
3257,12.059,132.14,445.65
3257,12.088,132.97,463.3
3257,12.117,132.66,452.95
3257,12.145,132.38,446.34
3257,12.174,133.2,463.93
3257,12.203,132.89,453.61
3257,12.232,132.61,447.02
3257,12.261,133.44,464.55
3257,12.29,133.12,454.26
3257,12.319,132.84,447.68
3257,12.348,133.67,465.16
3257,12.377,133.35,454.9
3257,12.406,133.07,448.34
3257,12.435,133.9,465.76
3257,12.464,133.58,455.53
3257,12.493,133.3,448.99
3257,12.522,134.12,466.35
3257,12.551,133.81,456.15
3257,12.58,133.53,449.63
3257,12.609,134.35,466.93
3257,12.638,134.03,456.75
3257,12.668,133.75,450.26
3257,12.697,134.58,467.5
3257,12.726,134.26,457.35
3257,12.755,133.98,450.88
3257,12.785,134.8,468.06
3257,12.814,134.49,457.94
3257,12.843,134.2,451.49
3257,12.873,135.03,468.62
3257,12.902,134.71,458.52
3257,12.932,134.43,452.09
3257,12.961,135.25,469.17
3257,12.99,134.93,459.09
3257,13.02,134.65,452.68
3257,13.049,135.47,469.74
3257,13.079,135.15,459.65
3257,13.109,134.87,453.25
3257,13.138,135.69,470.31
3257,13.168,135.37,460.21
3257,13.197,135.09,453.83
3257,13.227,135.91,470.86
3257,13.257,135.59,460.75
3257,13.287,135.31,454.39
3257,13.316,136.13,471.41
3257,13.346,135.81,461.28
3257,13.376,135.53,454.94
3257,13.406,136.35,471.95
3257,13.435,136.03,461.8
3257,13.465,135.74,455.48
3257,13.495,136.57,472.48
3257,13.525,136.25,462.32
3257,13.555,135.96,456.01
3257,13.585,136.78,473
3257,13.615,136.46,462.82
3257,13.645,136.18,456.53
3257,13.675,137,473.51
3257,13.705,136.68,463.32
3257,13.735,136.39,457.05
3257,13.765,137.21,474.01
3257,13.796,136.89,463.81
3257,13.826,136.6,457.55
3257,13.856,137.43,474.5
3257,13.886,137.1,464.28
3257,13.916,136.81,458.05
3257,13.947,137.64,474.98
3257,13.977,137.31,464.75
3257,14.007,137.03,458.53
3257,14.038,137.85,475.46
3257,14.068,137.52,465.21
3257,14.098,137.24,459.01
3257,14.129,138.06,475.92
3257,14.159,137.73,465.66
3257,14.19,137.44,459.48
3257,14.22,138.27,476.38
3257,14.251,137.94,466.11
3257,14.281,137.65,459.94
3257,14.312,138.48,476.83
3257,14.343,138.15,466.54
3257,14.373,137.86,460.39
3257,14.404,138.68,477.27
3257,14.435,138.36,466.96
3257,14.465,138.07,460.83
3257,14.496,138.89,477.7
3257,14.527,138.56,467.38
3257,14.558,138.27,461.27
3257,14.589,139.09,478.12
3257,14.619,138.77,467.79
3257,14.65,138.48,461.69
3257,14.681,139.3,478.53
3257,14.712,138.97,468.21
3257,14.743,138.68,462.11
3257,14.774,139.5,478.93
3257,14.805,139.17,468.62
3257,14.836,138.88,462.51
3257,14.867,139.7,479.33
3257,14.898,139.38,469.03
3257,14.93,139.08,462.91
3257,14.961,139.91,479.72
3257,14.992,139.58,469.42
3257,15.023,139.29,463.3
3257,15.055,140.11,480.09
3257,15.086,139.78,469.8
3257,15.117,139.49,463.68
3257,15.148,140.31,480.46
3257,15.18,139.98,470.18
3257,15.211,139.68,464.05
3257,15.243,140.51,480.82
3257,15.274,140.18,470.55
3257,15.306,139.88,464.42
3257,15.337,140.7,481.18
3257,15.369,140.37,470.9
3257,15.4,140.08,464.77
3257,15.432,140.9,481.52
3257,15.464,140.57,471.25
3257,15.495,140.28,465.12
3257,15.527,141.1,481.86
3257,15.559,140.77,471.6
3257,15.59,140.47,465.46
3257,15.622,141.29,482.19
3257,15.654,140.96,471.93
3257,15.686,140.67,465.79
3257,15.718,141.49,482.5
3257,15.75,141.15,472.25
3257,15.782,140.86,466.11
3257,15.814,141.68,482.82
3257,15.846,141.35,472.57
3257,15.878,141.05,466.42
3257,15.91,141.87,483.12
3257,15.942,141.54,472.88
3257,15.974,141.24,466.73
3257,16.006,142.06,483.41
3257,16.038,141.73,473.18
3257,16.071,141.44,467.02
3257,16.103,142.26,483.7
3257,16.135,141.92,473.47
3257,16.167,141.63,467.31
3257,16.2,142.45,483.98
3257,16.232,142.11,473.75
3257,16.265,141.82,467.59
3257,16.297,142.63,484.25
3257,16.329,142.3,474.03
3257,16.362,142,467.86
3257,16.395,142.82,484.51
3257,16.427,142.49,474.3
3257,16.46,142.19,468.13
3257,16.492,143.01,484.76
3257,16.525,142.67,474.56
3257,16.558,142.38,468.38
3257,16.59,143.2,485.01
3257,16.623,142.86,474.81
3257,16.656,142.56,468.63
3257,16.689,143.38,485.24
3257,16.722,143.05,475.05
3257,16.755,142.75,468.87
3257,16.788,143.57,485.47
3257,16.821,143.23,475.28
3257,16.854,142.93,469.1
3257,16.887,143.75,485.69
3257,16.92,143.41,475.51
3257,16.953,143.12,469.32
3257,16.986,143.93,485.91
3257,17.019,143.6,475.73
3257,17.052,143.3,469.54
3257,17.086,144.12,486.11
3257,17.119,143.78,475.94
3257,17.152,143.48,469.74
3257,17.186,144.3,486.31
3257,17.219,143.96,476.14
3257,17.252,143.66,469.94
3257,17.286,144.48,486.49
3257,17.319,144.14,476.33
3257,17.353,143.84,470.13
3257,17.386,144.66,486.67
3257,17.42,144.32,476.52
3257,17.454,144.02,470.31
3257,17.487,144.84,486.85
3257,17.521,144.5,476.69
3257,17.555,144.2,470.49
3257,17.589,145.01,487.01
3257,17.622,144.67,476.86
3257,17.656,144.37,470.65
3257,17.69,145.19,487.17
3257,17.724,144.85,477.02
3257,17.758,144.55,470.81
3257,17.792,145.37,487.32
3257,17.826,145.03,477.18
3257,17.86,144.73,470.96
3257,17.894,145.54,487.46
3257,17.928,145.2,477.32
3257,17.962,144.9,471.1
3257,17.997,145.72,487.59
3257,18.031,145.38,477.46
3257,18.065,145.07,471.24
3257,18.1,145.89,487.71
3257,18.134,145.55,477.59
3257,18.168,145.25,471.36
3257,18.203,146.06,487.83
3257,18.237,145.72,477.71
3257,18.272,145.42,471.48
3257,18.306,146.24,487.94
3257,18.341,145.89,477.82
3257,18.376,145.59,471.59
3257,18.41,146.41,488.04
3257,18.445,146.06,477.93
3257,18.48,145.76,471.69
3257,18.515,146.58,488.13
3257,18.549,146.23,478.02
3257,18.584,145.93,471.78
3257,18.619,146.75,488.21
3257,18.654,146.4,478.11
3257,18.689,146.1,471.87
3257,18.724,146.91,488.29
3257,18.759,146.57,478.19
3257,18.794,146.27,471.95
3257,18.83,147.08,488.35
3257,18.865,146.74,478.26
3257,18.9,146.43,472.02
3257,18.935,147.25,488.41
3257,18.971,146.9,478.33
3257,19.006,146.6,472.08
3257,19.042,147.41,488.47
3257,19.077,147.07,478.38
3257,19.112,146.76,472.13
3257,19.148,147.58,488.51
3257,19.184,147.23,478.43
3257,19.219,146.93,472.17
3257,19.255,147.74,488.54
3257,19.291,147.4,478.47
3257,19.326,147.09,472.21
3257,19.362,147.9,488.57
3257,19.398,147.56,478.5
3257,19.434,147.25,472.24
3257,19.47,148.07,488.59
3257,19.506,147.72,478.53
3257,19.542,147.41,472.26
3257,19.578,148.23,488.6
3257,19.614,147.88,478.54
3257,19.65,147.57,472.27
3257,19.686,148.39,488.6
3257,19.722,148.04,478.55
3257,19.759,147.73,472.28
3257,19.795,148.55,488.6
3257,19.831,148.2,478.55
3257,19.868,147.89,472.27
3257,19.904,148.71,488.58
3257,19.941,148.36,478.54
3257,19.977,148.05,472.26
3257,20.014,148.86,488.56
3257,20.051,148.51,478.52
3257,20.087,148.21,472.24
3257,20.124,149.02,488.53
3257,20.161,148.67,478.49
3257,20.198,148.36,472.21
3257,20.235,149.18,488.49
3257,20.271,148.83,478.46
3257,20.308,148.52,472.17
3257,20.345,149.33,488.45
3257,20.383,148.98,478.42
3257,20.42,148.67,472.13
3257,20.457,149.48,488.39
3257,20.494,149.13,478.37
3257,20.531,148.82,472.07
3257,20.569,149.64,488.33
3257,20.606,149.29,478.31
3257,20.643,148.98,472.01
3257,20.681,149.79,488.26
3257,20.718,149.44,478.24
3257,20.756,149.13,471.94
3257,20.793,149.94,488.18
3257,20.831,149.59,478.16
3257,20.869,149.28,471.86
3257,20.907,150.09,488.09
3257,20.944,149.74,478.08
3257,20.982,149.43,471.77
3257,21.02,150.24,487.99
3257,21.058,149.89,477.99
3257,21.096,149.57,471.68
3257,21.134,150.39,487.89
3257,21.172,150.03,477.88
3257,21.21,149.72,471.57
3257,21.249,150.53,487.77
3257,21.287,150.18,477.77
3257,21.325,149.87,471.46
3257,21.364,150.68,487.65
3257,21.402,150.32,477.66
3257,21.441,150.01,471.34
3257,21.479,150.82,487.52
3257,21.518,150.47,477.53
3257,21.556,150.16,471.2
3257,21.595,150.97,487.38
3257,21.634,150.61,477.39
3257,21.673,150.3,471.07
3257,21.712,151.11,487.23
3257,21.75,150.76,477.25
3257,21.789,150.44,470.92
3257,21.828,151.25,487.07
3257,21.868,150.9,477.09
3257,21.907,150.58,470.76
3257,21.946,151.4,486.91
3257,21.985,151.04,476.93
3257,22.024,150.72,470.59
3257,22.064,151.54,486.73
3257,22.103,151.18,476.76
3257,22.143,150.86,470.42
3257,22.182,151.67,486.55
3257,22.222,151.32,476.58
3257,22.262,151,470.24
3257,22.301,151.81,486.35
3257,22.341,151.45,476.39
3257,22.381,151.14,470.04
3257,22.421,151.95,486.15
3257,22.461,151.59,476.19
3257,22.501,151.27,469.84
3257,22.541,152.08,485.94
3257,22.581,151.73,475.99
3257,22.621,151.41,469.63
3257,22.662,152.22,485.72
3257,22.702,151.86,475.77
3257,22.742,151.54,469.41
3257,22.783,152.35,485.49
3257,22.823,151.99,475.54
3257,22.864,151.68,469.18
3257,22.904,152.49,485.25
3257,22.945,152.13,475.31
3257,22.986,151.81,468.94
3257,23.027,152.62,485
3257,23.068,152.26,475.06
3257,23.109,151.94,468.7
3257,23.15,152.75,484.75
3257,23.191,152.39,474.81
3257,23.232,152.07,468.44
3257,23.273,152.88,484.48
3257,23.314,152.51,474.55
3257,23.356,152.2,468.17
3257,23.397,153.01,484.2
3257,23.439,152.64,474.27
3257,23.48,152.32,467.9
3257,23.522,153.13,483.92
3257,23.563,152.77,473.99
3257,23.605,152.45,467.61
3257,23.647,153.26,483.62
3257,23.689,152.89,473.7
3257,23.731,152.58,467.31
3257,23.773,153.38,483.32
