"N","Time","avg(f)"
1,17.416,126.26
1,17.444,122.12
1,17.472,119.39
1,17.5,132.97
1,17.528,127.98
1,17.556,124.65
1,17.584,134.55
1,17.612,129.82
1,17.64,126.52
1,17.669,124.05
1,17.697,122.11
1,17.725,120.52
1,17.754,119.18
1,17.782,118.05
1,17.81,117.06
1,17.839,116.19
1,17.867,130.4
1,17.895,126
1,17.924,123.11
1,17.952,121.04
1,17.981,119.46
1,18.009,118.17
1,18.038,122.71
1,18.067,120.53
1,18.095,118.95
1,18.124,117.71
1,18.152,116.7
1,18.181,115.83
1,18.21,115.07
1,18.239,114.4
1,18.267,113.79
1,18.296,113.23
1,18.325,122.6
1,18.354,119.9
1,18.383,118
1,18.412,132.09
1,18.441,127.42
1,18.47,124.37
1,18.499,138.43
1,18.528,133.04
1,18.557,129.45
1,18.586,134.55
1,18.615,131.1
1,18.644,128.5
1,18.673,126.43
1,18.702,124.73
1,18.732,123.3
1,18.761,122.07
1,18.79,121
1,18.819,120.05
1,18.849,119.2
1,18.878,118.98
1,18.907,118.77
1,18.937,118.35
1,18.966,133.48
1,18.996,129.37
1,19.025,126.68
1,19.055,124.27
1,19.084,123.4
1,19.114,122.63
1,19.144,121.87
1,19.173,121.14
1,19.203,120.44
1,19.233,119.78
1,19.262,119.15
1,19.292,118.56
1,19.322,118
1,19.352,117.48
1,19.382,116.98
1,19.411,116.51
1,19.441,116.09
1,19.471,115.82
1,19.501,115.52
1,19.531,130.82
1,19.561,126.76
1,19.591,124.13
1,19.621,138.81
1,19.652,133.57
1,19.682,130.14
1,19.712,139.01
1,19.742,134.54
1,19.772,131.35
1,19.803,128.94
1,19.833,127.04
1,19.863,125.49
1,19.894,124.19
1,19.924,123.68
1,19.955,123.23
1,19.985,122.61
1,20.016,138.27
1,20.046,133.81
1,20.077,130.89
1,20.107,134.81
1,20.138,131.77
1,20.169,129.69
1,20.199,128.09
1,20.23,126.77
1,20.261,125.65
1,20.292,124.67
1,20.322,123.81
1,20.37,122.65
1,20.419,121.64
1,20.467,120.73
1,20.515,119.92
1,20.563,119.18
1,20.612,120.55
1,20.66,119.75
1,20.709,119.06
1,20.758,142.17
1,20.806,133.75
1,20.855,129.07
1,20.904,152.48
1,20.953,143.03
1,21.002,137.53
1,21.051,146.24
1,21.101,140.33
1,21.15,136.31
1,21.2,133.37
1,21.249,131.12
1,21.299,129.32
1,21.348,127.83
1,21.398,126.57
1,21.448,125.47
1,21.498,124.49
1,21.548,133.98
1,21.598,130.68
1,21.649,128.4
1,21.699,152.42
1,21.749,143.79
1,21.8,138.77
1,21.851,161.77
1,21.901,150.99
1,21.952,144.68
1,22.003,141.99
1,22.054,139.71
1,22.105,137.52
1,22.156,135.58
1,22.208,133.88
1,22.259,132.39
1,22.311,131.09
1,22.362,129.92
1,22.414,128.88
1,22.466,127.93
1,22.518,127.04
1,22.57,126.27
1,22.622,125.61
1,22.674,127.96
1,22.726,127.2
1,22.779,126.46
1,22.831,150.97
1,22.884,143.04
1,22.937,138.58
1,22.989,137.88
1,23.042,135.58
1,23.095,133.82
1,23.149,132.38
