"N","Time","avg(f)","max(f)"
1,18.816,145.23,145.23
1,18.865,144.41,144.41
1,18.914,143.25,143.25
1,18.963,142.16,142.16
1,19.012,144.66,144.66
1,19.061,143.42,143.42
1,19.11,142.27,142.27
1,19.159,141.21,141.21
1,19.208,140.21,140.21
1,19.257,139.39,139.39
1,19.306,138.65,138.65
1,19.355,137.94,137.94
1,19.404,144.01,144.01
1,19.453,142.93,142.93
1,19.502,141.92,141.92
1,19.551,140.97,140.97
1,19.6,140.09,140.09
1,19.649,155.25,155.25
1,19.698,153.45,153.45
1,19.747,151.77,151.77
1,19.796,149.64,149.64
1,19.845,148.36,148.36
1,19.894,147.15,147.15
1,19.943,146,146
1,19.992,144.91,144.91
1,20.041,143.56,143.56
1,20.09,142.89,142.89
1,20.139,142.21,142.21
1,20.188,144.44,144.44
1,20.237,143.63,143.63
1,20.286,142.86,142.86
1,20.335,142.12,142.12
1,20.384,141.4,141.4
1,20.433,155.92,155.92
1,20.482,154.2,154.2
1,20.531,152.61,152.61
1,20.58,151.15,151.15
1,20.629,149.76,149.76
1,20.678,148.48,148.48
1,20.727,147.27,147.27
1,20.776,146.15,146.15
1,20.825,144.64,144.64
1,20.874,143.73,143.73
1,20.923,142.88,142.88
1,20.972,142.07,142.07
1,21.021,141.31,141.31
1,21.07,140.59,140.59
1,21.119,139.89,139.89
1,21.168,139.22,139.22
1,21.217,149.13,149.13
1,21.266,147.95,147.95
1,21.315,146.83,146.83
1,21.364,145.77,145.77
1,21.413,144.77,144.77
1,21.462,144.95,144.95
1,21.511,144.11,144.11
1,21.56,143.3,143.3
1,21.609,150.27,150.27
1,21.658,148.93,148.93
1,21.707,147.69,147.69
1,21.756,146.55,146.55
1,21.805,145.49,145.49
1,21.854,143.9,143.9
1,21.903,143.28,143.28
1,21.952,142.68,142.68
1,22.001,152.4,152.4
1,22.05,151.27,151.27
1,22.099,150.18,150.18
1,22.148,149.13,149.13
1,22.197,148.14,148.14
1,22.246,148.4,148.4
1,22.295,147.5,147.5
1,22.344,146.64,146.64
1,22.393,151.5,151.5
1,22.442,150.3,150.3
1,22.491,149.18,149.18
1,22.54,148.14,148.14
1,22.589,147.18,147.18
1,22.638,146.09,146.09
1,22.687,145.26,145.26
1,22.736,144.5,144.5
1,22.785,144.71,144.71
1,22.834,144.04,144.04
1,22.883,143.41,143.41
1,22.932,142.8,142.8
1,22.981,142.22,142.22
1,23.03,152.07,152.07
1,23.079,151,151
1,23.128,149.99,149.99
1,23.177,148.74,148.74
1,23.226,147.89,147.89
1,23.275,147.08,147.08
1,23.324,146.3,146.3
1,23.373,145.55,145.55
1,23.422,150.55,150.55
1,23.471,149.46,149.46
1,23.52,148.45,148.45
1,23.569,153.29,153.29
1,23.618,152.03,152.03
1,23.667,150.88,150.88
1,23.716,149.82,149.82
1,23.765,148.84,148.84
1,23.814,161.84,161.84
1,23.863,160.1,160.1
1,23.912,158.49,158.49
1,23.961,156.74,156.74
1,24.01,155.43,155.43
1,24.059,154.2,154.2
1,24.108,153.05,153.05
1,24.157,151.97,151.97
1,24.206,153.95,153.95
1,24.255,152.76,152.76
1,24.304,151.66,151.66
1,24.353,150.63,150.63
1,24.402,149.68,149.68
1,24.451,148.79,148.79
1,24.5,147.95,147.95
1,24.549,147.17,147.17
1,24.598,151.58,151.58
1,24.647,150.72,150.72
1,24.696,149.88,149.88
1,24.745,149.07,149.07
1,24.794,148.3,148.3
1,24.843,147.75,147.75
1,24.892,147.05,147.05
1,24.941,146.39,146.39
1,24.99,156.85,156.85
1,25.039,155.41,155.41
1,25.088,154.1,154.1
1,25.137,152.89,152.89
1,25.186,151.76,151.76
1,25.235,153.15,153.15
1,25.284,152.11,152.11
1,25.333,151.13,151.13
1,25.382,155.38,155.38
1,25.431,154.36,154.36
1,25.48,153.39,153.39
1,25.529,152.46,152.46
1,25.578,151.58,151.58
1,25.627,151.6,151.6
1,25.676,150.86,150.86
1,25.725,150.15,150.15
1,25.774,160.3,160.3
1,25.823,158.83,158.83
1,25.872,157.48,157.48
1,25.921,156.23,156.23
1,25.97,155.07,155.07
1,26.019,154.13,154.13
1,26.068,153.21,153.21
1,26.117,152.35,152.35
1,26.166,152.16,152.16
1,26.215,151.45,151.45
1,26.264,150.77,150.77
1,26.313,150.11,150.11
1,26.362,149.48,149.48
1,26.411,153.95,153.95
1,26.46,153.19,153.19
1,26.509,152.46,152.46
1,26.558,151.9,151.9
1,26.607,151.27,151.27
1,26.656,150.67,150.67
1,26.705,150.08,150.08
1,26.754,149.51,149.51
1,26.803,159.23,159.23
1,26.852,157.95,157.95
1,26.901,156.76,156.76
1,26.95,156.16,156.16
1,26.999,155.3,155.3
1,27.048,154.48,154.48
1,27.097,153.7,153.7
1,27.146,152.96,152.96
1,27.195,157.05,157.05
1,27.244,156.22,156.22
1,27.293,155.4,155.4
1,27.342,154.57,154.57
1,27.391,153.94,153.94
1,27.44,153.32,153.32
1,27.489,152.71,152.71
1,27.538,152.12,152.12
1,27.587,161.52,161.52
1,27.636,160.22,160.22
1,27.685,159.02,159.02
1,27.734,157.91,157.91
1,27.783,156.87,156.87
1,27.832,155.9,155.9
1,27.881,155,155
1,27.93,154.16,154.16
1,27.979,153.69,153.69
1,28.028,152.97,152.97
1,28.077,152.28,152.28
1,28.126,151.63,151.63
1,28.175,151.01,151.01
1,28.224,150.39,150.39
1,28.273,149.84,149.84
1,28.322,149.31,149.31
1,28.371,160.2,160.2
1,28.42,158.96,158.96
1,28.469,157.8,157.8
1,28.518,156.72,156.72
1,28.567,155.72,155.72
1,28.616,159.57,159.57
1,28.665,158.38,158.38
1,28.714,157.28,157.28
1,28.763,158.99,158.99
1,28.812,157.89,157.89
1,28.861,156.88,156.88
1,28.91,155.94,155.94
1,28.959,155.06,155.06
1,29.008,153.84,153.84
1,29.057,153.15,153.15
1,29.106,152.51,152.51
1,29.155,162.75,162.75
1,29.204,161.48,161.48
1,29.253,160.31,160.31
1,29.302,159.21,159.21
1,29.351,158.18,158.18
1,29.4,159.36,159.36
1,29.449,158.34,158.34
1,29.498,157.4,157.4
1,29.547,156.09,156.09
1,29.596,155.36,155.36
1,29.645,154.67,154.67
1,29.694,154.02,154.02
1,29.743,153.4,153.4
1,29.792,153,153
1,29.841,152.55,152.55
1,29.89,152.11,152.11
1,29.939,153.72,153.72
1,29.988,153.17,153.17
1,30.037,152.65,152.65
1,30.086,152.15,152.15
1,30.135,151.67,151.67
1,30.184,160.83,160.83
1,30.233,159.78,159.78
1,30.282,158.81,158.81
1,30.331,158.35,158.35
1,30.38,157.6,157.6
1,30.429,156.88,156.88
1,30.478,156.19,156.19
1,30.527,155.53,155.53
1,30.576,155.15,155.15
1,30.625,154.73,154.73
1,30.674,154.3,154.3
1,30.723,155.72,155.72
1,30.772,155.19,155.19
1,30.821,154.68,154.68
1,30.87,154.18,154.18
1,30.919,153.69,153.69
1,30.968,162.04,162.04
1,31.017,160.97,160.97
1,31.066,159.98,159.98
1,31.115,159.05,159.05
1,31.164,158.18,158.18
1,31.213,157.37,157.37
1,31.262,156.61,156.61
1,31.311,155.89,155.89
1,31.36,155.02,155.02
1,31.409,154.41,154.41
1,31.458,153.83,153.83
1,31.507,153.29,153.29
1,31.556,152.77,152.77
1,31.605,152.29,152.29
1,31.654,151.82,151.82
1,31.703,151.37,151.37
1,31.752,157.5,157.5
1,31.801,156.73,156.73
1,31.85,156.01,156.01
1,31.899,155.32,155.32
1,31.948,154.66,154.66
1,31.997,154.75,154.75
1,32.046,154.2,154.2
1,32.095,153.67,153.67
1,32.144,156.73,156.73
1,32.193,155.97,155.97
1,32.242,155.27,155.27
1,32.291,154.62,154.62
1,32.34,154.01,154.01
1,32.389,152.86,152.86
1,32.438,152.54,152.54
1,32.487,152.21,152.21
1,32.536,160.91,160.91
1,32.585,160.02,160.02
1,32.634,159.17,159.17
1,32.683,158.38,158.38
1,32.732,157.62,157.62
1,32.781,157.64,157.64
1,32.83,156.98,156.98
1,32.879,156.36,156.36
1,32.928,157.73,157.73
1,32.977,157,157
1,33.026,156.33,156.33
1,33.075,155.7,155.7
1,33.124,155.1,155.1
1,33.173,154.59,154.59
1,33.222,154.14,154.14
1,33.271,153.7,153.7
1,33.32,153.94,153.94
