"N","Time","avg(f)"
1,17.081,132.21
1,17.109,128.2
1,17.137,124.73
1,17.164,121.72
1,17.192,119.12
1,17.22,116.86
1,17.248,114.88
1,17.276,113.14
1,17.304,111.58
1,17.332,110.2
1,17.36,110.56
1,17.388,110.32
1,17.416,109.82
1,17.444,109.18
1,17.472,108.47
1,17.5,107.74
1,17.528,107.01
1,17.556,106.3
1,17.584,105.62
1,17.612,104.97
1,17.64,104.35
1,17.669,103.76
1,17.697,103.19
1,17.725,102.66
1,17.754,102.15
1,17.782,101.66
1,17.81,101.2
1,17.839,100.76
1,17.867,100.33
1,17.895,99.923
1,17.924,99.557
1,17.952,99.195
1,17.981,150.23
1,18.009,143.59
1,18.038,137.55
1,18.067,132.38
1,18.095,128.02
1,18.124,124.37
1,18.152,121.3
1,18.181,118.71
1,18.21,116.49
1,18.239,114.58
1,18.267,112.91
1,18.296,111.45
1,18.325,110.15
1,18.354,108.99
1,18.383,107.95
1,18.412,107.01
1,18.441,158.4
1,18.47,148.6
1,18.499,141.05
1,18.528,135.15
1,18.557,130.48
1,18.586,126.68
1,18.615,123.55
1,18.644,120.93
1,18.673,118.71
1,18.702,116.8
1,18.732,115.15
1,18.761,113.7
1,18.79,112.41
1,18.819,111.26
1,18.849,110.22
1,18.878,109.28
1,18.907,108.41
1,18.937,107.61
1,18.966,106.88
1,18.996,106.19
1,19.025,105.55
1,19.055,104.96
1,19.084,128.57
1,19.114,125.99
1,19.144,122.98
1,19.173,120.17
1,19.203,117.73
1,19.233,115.65
1,19.262,113.87
1,19.292,112.36
1,19.322,111.05
1,19.352,109.91
1,19.382,108.91
1,19.411,108.01
1,19.441,107.2
1,19.471,162.9
1,19.501,156.49
1,19.531,150.02
1,19.561,144.25
1,19.591,139.22
1,19.621,135.01
1,19.652,131.46
1,19.682,128.44
1,19.712,125.85
1,19.742,123.6
1,19.772,121.64
1,19.803,119.9
1,19.833,118.35
1,19.863,116.96
1,19.894,115.71
1,19.924,114.56
1,19.955,113.52
1,19.985,112.56
1,20.016,111.67
1,20.046,110.85
1,20.077,110.08
1,20.107,109.36
1,20.138,108.63
1,20.169,110.14
1,20.199,110.54
1,20.23,110.42
1,20.261,110.07
1,20.292,109.61
1,20.322,109.11
