"N","Time","avg(f)"
1,19.203,127.08
1,19.233,125.25
1,19.262,123.69
1,19.292,122.32
1,19.322,121.11
1,19.352,120.03
1,19.382,119.05
1,19.411,118.15
1,19.441,117.34
1,19.471,116.59
1,19.501,116.19
1,19.531,116.59
1,19.561,116.37
1,19.591,115.49
1,19.621,115.42
1,19.652,115.2
1,19.682,114.9
1,19.712,114.56
1,19.742,114.18
1,19.772,113.79
1,19.803,113.39
1,19.833,113
1,19.863,112.61
1,19.894,112.22
1,19.924,111.85
1,19.955,111.48
1,19.985,111.13
1,20.016,110.77
1,20.046,110.44
1,20.077,135.99
1,20.107,131.23
1,20.138,127.57
1,20.169,152.46
1,20.199,145.66
1,20.23,140.46
1,20.261,136.46
1,20.292,133.64
1,20.322,131.27
1,20.37,128.37
1,20.419,126.03
1,20.467,124.1
1,20.515,122.45
1,20.563,121.03
1,20.612,119.81
1,20.66,118.72
1,20.709,135.35
1,20.758,131.16
1,20.806,127.66
1,20.855,124.95
1,20.904,122.86
1,20.953,121.19
1,21.002,119.81
1,21.051,118.64
1,21.101,117.61
1,21.15,116.71
1,21.2,115.9
1,21.249,115.18
1,21.299,114.53
1,21.348,113.93
1,21.398,113.38
1,21.448,112.86
1,21.498,112.4
1,21.548,111.95
1,21.598,111.57
1,21.649,149.74
1,21.699,137.66
1,21.749,130.83
1,21.8,170.72
1,21.851,157.99
1,21.901,149.47
1,21.952,143.76
1,22.003,139.65
1,22.054,136.45
1,22.105,133.88
1,22.156,131.77
1,22.208,129.98
1,22.259,128.44
1,22.311,127.07
1,22.362,125.85
1,22.414,124.74
1,22.466,123.85
1,22.518,122.93
1,22.57,122.13
1,22.622,162.55
1,22.674,151.25
1,22.726,143.73
1,22.779,138.55
1,22.831,134.86
1,22.884,132.07
1,22.937,129.87
1,22.989,128.11
1,23.042,126.64
1,23.095,125.37
1,23.149,124.27
1,23.202,123.29
1,23.255,122.4
1,23.309,121.6
1,23.362,120.86
1,23.416,120.17
1,23.47,119.54
1,23.524,118.94
1,23.578,118.39
1,23.632,117.56
1,23.686,118.44
1,23.741,118.73
1,23.795,161.13
1,23.85,151.1
1,23.904,144.53
1,23.959,140
1,24.014,136.8
1,24.069,134.38
1,24.125,132.43
1,24.18,130.81
1,24.235,129.43
1,24.291,128.22
1,24.347,127.29
1,24.403,126.35
1,24.459,125.55
1,24.515,166.95
1,24.571,156.35
1,24.627,149.21
1,24.684,144.29
1,24.74,140.83
1,24.797,138.23
1,24.854,136.14
1,24.911,134.43
1,24.968,132.96
1,25.025,131.66
1,25.083,130.5
1,25.14,129.45
1,25.198,128.5
1,25.256,127.61
1,25.314,126.8
1,25.372,126.03
1,25.43,125.32
1,25.489,124.65
1,25.547,124.02
1,25.606,123.42
1,25.665,122.89
1,25.724,122.54
1,25.783,163.71
1,25.842,153.06
1,25.901,146.21
1,25.961,141.62
1,26.021,138.32
1,26.081,135.88
1,26.141,133.97
1,26.201,132.42
1,26.261,131.12
1,26.322,129.99
1,26.382,129.01
1,26.443,128.12
1,26.504,127.32
1,26.565,126.95
1,26.627,126.53
1,26.688,126.04
1,26.75,167.39
1,26.812,156.71
1,26.874,149.92
1,26.936,163.68
1,26.998,156.33
1,27.061,150.86
1,27.124,147.01
1,27.186,144.03
1,27.25,141.72
1,27.313,139.83
1,27.376,138.21
1,27.44,136.8
1,27.504,135.54
1,27.568,134.4
1,27.632,133.37
1,27.696,132.41
1,27.761,131.54
1,27.826,130.72
1,27.891,129.96
1,27.956,129.24
1,28.021,128.57
1,28.087,127.94
1,28.152,158.44
1,28.218,147.16
1,28.285,141.36
1,28.351,137.86
1,28.418,135.48
1,28.484,133.72
1,28.551,132.34
1,28.619,131.2
1,28.686,130.24
1,28.754,129.4
1,28.822,129.57
1,28.89,129.74
1,28.958,129.38
1,29.027,170.53
1,29.096,159.32
1,29.165,152.4
1,29.234,189.1
1,29.304,172.55
1,29.374,162.64
1,29.444,156.36
1,29.514,151.92
1,29.584,148.64
1,29.655,146.06
1,29.726,143.94
1,29.798,142.14
1,29.869,140.58
1,29.941,139.2
1,30.013,137.96
1,30.086,136.84
1,30.158,135.81
1,30.231,134.88
1,30.304,134.02
1,30.378,133.3
1,30.452,132.77
1,30.526,132.25
1,30.6,146.58
1,30.675,141.44
1,30.75,138.81
1,30.825,137.07
1,30.901,135.75
1,30.977,134.66
1,31.053,133.74
1,31.13,132.93
1,31.206,132.21
1,31.284,131.56
1,31.361,130.96
1,31.439,130.41
1,31.517,129.9
1,31.596,129.61
1,31.675,129.31
1,31.754,128.98
1,31.834,169.03
1,31.914,157.43
1,31.994,150.62
1,32.075,189.24
1,32.156,173.91
1,32.237,164.41
1,32.319,159.08
1,32.402,155.08
1,32.484,151.78
1,32.568,149.08
1,32.651,146.84
1,32.735,144.95
1,32.819,143.3
1,32.904,141.85
1,32.99,140.58
1,33.075,139.43
1,33.161,140.56
1,33.248,140.65
1,33.335,139.74
1,33.423,138.73
1,33.511,137.78
1,33.599,136.9
1,33.689,136.13
1,33.778,135.54
1,33.868,135.07
1,33.959,134.62
1,34.05,134.16
1,34.142,133.7
1,34.234,133.24
1,34.327,132.78
1,34.42,132.34
1,34.514,131.9
1,34.609,132.05
1,34.704,132.15
1,34.8,131.93
1,34.897,169.78
1,34.994,157.03
1,35.092,149.99
1,35.19,187.71
1,35.289,172.06
1,35.389,163.01
1,35.49,157.74
1,35.591,153.92
1,35.694,150.95
1,35.796,148.55
1,35.9,146.56
1,36.005,144.85
1,36.11,143.36
1,36.216,142.04
1,36.323,140.86
1,36.431,139.79
1,36.54,138.87
1,36.65,138.01
1,36.76,137.21
1,36.872,156.02
1,36.985,149.23
1,37.099,145.14
1,37.214,142.56
1,37.329,140.79
1,37.447,139.48
1,37.565,138.44
1,37.684,137.6
1,37.805,136.87
1,37.927,136.22
1,38.05,135.62
1,38.175,135.08
1,38.301,134.57
1,38.428,134.1
1,38.557,133.66
1,38.688,133.24
1,38.82,132.85
1,38.953,132.5
1,39.089,132.18
1,39.226,147.55
1,39.366,141.87
1,39.507,139.19
1,39.65,176.44
1,39.795,161.83
1,39.943,154.37
1,40.093,150.76
1,40.245,148.15
1,40.4,145.94
1,40.558,144.1
1,40.718,142.52
1,40.881,141.15
1,41.048,139.94
1,41.218,139.07
1,41.392,138.22
1,41.569,137.44
1,41.75,168.43
1,41.936,154.13
1,42.126,147.61
1,42.322,144.11
1,42.522,141.91
1,42.729,140.32
1,42.942,139.08
1,43.162,138.05
1,43.39,137.15
1,43.626,136.35
1,43.872,135.63
1,44.129,134.97
1,44.398,134.35
1,44.681,133.77
1,44.981,133.22
1,45.3,132.69
1,45.643,132.31
1,46.016,132
1,46.428,131.68
1,46.89,133.62
1,47.426,133.61
1,48.08,132.81
1,48.957,147.85
1,50.457,136.27
