"N","Time","avg(f)"
1,18.267,92.544
1,18.296,92.217
1,18.325,91.9
1,18.354,91.632
1,18.383,91.357
1,18.412,91.089
1,18.441,95.779
1,18.47,95.308
1,18.499,94.859
1,18.528,95.821
1,18.557,95.358
1,18.586,94.915
1,18.615,94.087
1,18.644,93.767
1,18.673,93.456
1,18.702,93.153
1,18.732,92.858
1,18.761,92.57
1,18.79,92.29
1,18.819,92.021
1,18.849,91.753
1,18.878,91.492
1,18.907,91.059
1,18.937,90.832
1,18.966,90.61
1,18.996,90.691
1,19.025,90.525
1,19.055,90.357
1,19.084,94.177
1,19.114,93.874
1,19.144,93.574
1,19.173,93.697
1,19.203,93.426
1,19.233,93.156
1,19.262,92.889
1,19.292,92.625
1,19.322,92.366
1,19.352,92.11
1,19.382,92.918
1,19.411,92.639
1,19.441,92.368
1,19.471,97.566
1,19.501,97.09
1,19.531,96.634
1,19.561,98.482
1,19.591,97.956
1,19.621,97.456
1,19.652,96.966
1,19.682,96.526
1,19.712,96.105
1,19.742,95.707
1,19.772,95.322
1,19.803,94.953
1,19.833,94.599
1,19.863,94.259
1,19.894,93.932
1,19.924,93.618
1,19.955,93.212
1,19.985,92.957
1,20.016,92.709
1,20.046,93.919
1,20.077,93.629
1,20.107,93.349
1,20.138,95.454
1,20.169,95.152
1,20.199,94.855
1,20.23,95.033
1,20.261,94.759
1,20.292,94.488
1,20.322,94.221
1,20.37,93.816
1,20.419,93.422
1,20.467,93.04
1,20.515,92.672
1,20.563,92.315
1,20.612,91.97
1,20.66,92.276
1,20.709,92.015
1,20.758,91.755
1,20.806,101.38
1,20.855,100.46
1,20.904,99.61
1,20.953,107.21
1,21.002,105.85
1,21.051,104.6
1,21.101,105.15
1,21.15,104.03
1,21.2,102.99
1,21.249,102.03
1,21.299,101.15
1,21.348,100.32
1,21.398,99.551
1,21.448,98.605
1,21.498,97.996
1,21.548,97.417
1,21.598,99.04
1,21.649,98.341
1,21.699,97.694
1,21.749,97.279
1,21.8,96.748
1,21.851,96.249
1,21.901,99.779
1,21.952,99.188
1,22.003,98.618
1,22.054,98.216
1,22.105,97.7
1,22.156,97.206
1,22.208,96.732
1,22.259,96.28
1,22.311,95.847
1,22.362,95.433
1,22.414,99.049
1,22.466,98.399
1,22.518,97.799
1,22.57,107.09
1,22.622,105.91
1,22.674,104.83
1,22.726,112.28
1,22.779,110.69
1,22.831,109.24
1,22.884,108
1,22.937,106.86
1,22.989,105.81
1,23.042,104.84
1,23.095,103.94
1,23.149,103.1
1,23.202,102.31
1,23.255,101.58
1,23.309,100.9
1,23.362,100.25
1,23.416,99.462
1,23.47,98.943
1,23.524,98.451
1,23.578,101.73
1,23.632,100.99
1,23.686,100.32
1,23.741,103.16
1,23.795,102.52
1,23.85,101.91
1,23.904,101.3
1,23.959,100.78
1,24.014,100.28
1,24.069,99.796
1,24.125,99.336
1,24.18,98.895
1,24.235,98.473
1,24.291,98.068
1,24.347,97.68
1,24.403,97.308
1,24.459,97.697
1,24.515,97.395
1,24.571,97.095
1,24.627,103.6
1,24.684,102.88
1,24.74,102.2
1,24.797,110.78
1,24.854,109.52
1,24.911,108.35
1,24.968,111.42
1,25.025,110.15
1,25.083,108.98
1,25.14,107.9
1,25.198,106.9
1,25.256,105.97
1,25.314,105.11
1,25.372,103.96
1,25.43,103.32
1,25.489,102.71
1,25.547,107.14
1,25.606,106.16
1,25.665,105.27
1,25.724,104.05
1,25.783,103.39
1,25.842,102.77
1,25.901,102.4
1,25.961,101.91
1,26.021,101.45
1,26.081,100.99
1,26.141,100.57
1,26.201,100.17
1,26.261,99.781
1,26.322,99.413
1,26.382,99.059
1,26.443,98.72
1,26.504,98.826
1,26.565,98.665
1,26.627,98.48
1,26.688,102.18
1,26.75,101.81
1,26.812,101.42
1,26.874,110.96
1,26.936,109.76
1,26.998,108.66
1,27.061,108.33
1,27.124,107.46
1,27.186,106.65
1,27.25,105.89
1,27.313,105.17
1,27.376,104.5
1,27.44,103.87
1,27.504,103.28
1,27.568,102.72
1,27.632,102.19
1,27.696,101.83
1,27.761,101.43
1,27.826,101.04
1,27.891,108.82
1,27.956,107.69
1,28.021,106.69
1,28.087,108.2
1,28.152,107.2
1,28.218,106.31
1,28.285,105.25
1,28.351,104.58
1,28.418,103.97
1,28.484,103.4
1,28.551,102.88
1,28.619,102.39
1,28.686,101.93
1,28.754,101.51
1,28.822,101.09
1,28.89,100.7
1,28.958,100.4
1,29.027,100.06
1,29.096,99.745
1,29.165,103.2
1,29.234,102.74
1,29.304,102.29
1,29.374,111.57
1,29.444,110.31
1,29.514,109.16
1,29.584,109.05
1,29.655,108.16
1,29.726,107.33
1,29.798,106.55
1,29.869,105.83
1,29.941,105.15
1,30.013,104.52
1,30.086,105.66
1,30.158,104.97
1,30.231,104.34
1,30.304,112.25
1,30.378,110.88
1,30.452,109.67
1,30.526,110.73
1,30.6,109.53
1,30.675,108.47
1,30.75,107.38
1,30.825,106.58
1,30.901,105.86
1,30.977,105.22
1,31.053,104.62
1,31.13,104.07
1,31.206,103.57
1,31.284,103.1
1,31.361,102.66
1,31.439,102.25
1,31.517,102.42
1,31.596,102.14
1,31.675,101.85
1,31.754,101.92
1,31.834,101.87
1,31.914,101.76
1,31.994,108.32
1,32.075,107.55
1,32.156,106.81
1,32.237,106.82
1,32.319,106.15
1,32.402,105.53
1,32.484,104.95
1,32.568,104.41
1,32.651,103.9
1,32.735,103.42
1,32.819,102.98
1,32.904,102.56
1,32.99,102.17
1,33.075,103.67
1,33.161,103.18
1,33.248,102.73
1,33.335,111.78
1,33.423,110.42
1,33.511,109.22
1,33.599,113.09
1,33.689,111.56
1,33.778,110.25
1,33.868,109
1,33.959,108.22
1,34.05,107.51
1,34.142,106.85
1,34.234,106.24
1,34.327,105.67
1,34.42,105.14
1,34.514,104.64
1,34.609,104.17
1,34.704,103.73
1,34.8,105.28
1,34.897,104.67
1,34.994,104.13
1,35.092,103.95
1,35.19,103.54
1,35.289,103.16
1,35.389,106.72
1,35.49,106.13
1,35.591,105.55
1,35.694,105.63
1,35.796,105.19
1,35.9,104.74
1,36.005,104.31
1,36.11,103.89
1,36.216,103.49
1,36.323,103.12
1,36.431,106.59
1,36.54,105.8
1,36.65,105.13
1,36.76,114.04
1,36.872,112.26
1,36.985,110.76
1,37.099,117.49
1,37.214,115.21
1,37.329,113.3
1,37.447,111.89
1,37.565,110.64
1,37.684,109.56
1,37.805,108.6
1,37.927,107.75
1,38.05,106.99
1,38.175,106.3
1,38.301,105.68
1,38.428,105.12
1,38.557,104.6
1,38.688,103.97
1,38.82,103.65
1,38.953,103.33
1,39.089,105.25
1,39.226,104.68
1,39.366,104.19
1,39.507,107.55
1,39.65,106.8
1,39.795,106.1
1,39.943,106.05
1,40.093,105.56
1,40.245,105.08
1,40.4,104.63
1,40.558,104.21
1,40.718,103.82
1,40.881,103.46
1,41.048,103.12
1,41.218,102.8
1,41.392,102.51
1,41.569,103.04
1,41.75,102.81
1,41.936,102.56
1,42.126,111.03
1,42.322,109.1
1,42.522,107.56
1,42.729,114.02
1,42.942,111.36
1,43.162,109.33
1,43.39,109.51
1,43.626,108
1,43.872,106.77
1,44.129,105.75
1,44.398,104.88
1,44.681,104.13
1,44.981,103.48
1,45.3,102.85
1,45.643,102.43
1,46.016,101.99
1,46.428,104.18
1,46.89,103.03
1,47.426,102.17
1,48.08,101.48
1,48.957,100.95
1,50.457,100.16
