"N","Time","avg(f)"
1,12.967,89.369
1,12.991,89.03
1,13.016,88.702
1,13.04,88.389
1,13.065,88.089
1,13.09,87.645
1,13.114,87.528
1,13.139,87.456
1,13.164,143.32
1,13.188,131.45
1,13.213,123.75
1,13.238,118.35
1,13.263,114.31
1,13.287,111.14
1,13.312,108.56
1,13.337,106.41
1,13.362,104.59
1,13.387,103
1,13.411,101.62
1,13.436,100.39
1,13.461,99.285
1,13.486,98.292
1,13.511,97.388
1,13.536,96.562
1,13.561,116.01
1,13.586,110.89
1,13.611,107.8
1,13.636,105.62
1,13.661,103.91
1,13.686,102.5
1,13.711,101.27
1,13.736,100.19
1,13.761,99.219
1,13.786,98.335
1,13.811,97.528
1,13.837,96.785
1,13.862,96.098
1,13.887,95.461
1,13.912,94.868
1,13.937,94.313
1,13.963,93.792
1,13.988,93.302
1,14.013,92.84
1,14.038,92.396
1,14.064,91.982
1,14.089,91.59
1,14.114,149.43
1,14.14,134.04
1,14.165,124.3
1,14.191,117.76
1,14.216,113.14
1,14.242,109.71
1,14.267,107.07
1,14.292,104.96
1,14.318,103.23
1,14.344,101.78
1,14.369,100.53
1,14.395,99.448
1,14.42,98.496
1,14.446,149.78
1,14.471,135.63
1,14.497,126.75
1,14.523,120.73
1,14.548,116.43
1,14.574,113.12
1,14.6,110.5
1,14.625,108.36
1,14.651,106.56
1,14.677,105.04
1,14.703,103.71
1,14.729,102.55
1,14.754,101.51
1,14.78,100.58
1,14.806,99.735
1,14.832,98.964
1,14.858,98.256
1,14.884,97.601
1,14.91,96.993
1,14.936,96.427
1,14.962,95.893
1,14.988,95.394
1,15.014,110.98
1,15.04,107.2
1,15.066,104.67
1,15.092,102.86
1,15.118,101.46
1,15.144,100.33
1,15.17,99.384
1,15.197,98.569
1,15.223,97.85
1,15.249,97.206
1,15.275,96.622
1,15.301,96.087
1,15.328,95.593
1,15.354,95.129
1,15.38,94.696
1,15.407,94.295
1,15.433,157.42
1,15.459,142.92
1,15.486,133.73
1,15.512,127.1
1,15.539,122.42
1,15.565,118.95
1,15.591,116.16
1,15.618,113.84
1,15.644,111.85
1,15.671,110.13
1,15.698,108.61
1,15.724,107.26
1,15.751,106.05
1,15.777,104.96
1,15.804,103.97
1,15.831,103.06
1,15.857,102.22
1,15.884,101.45
1,15.911,100.73
1,15.938,100.07
1,15.964,99.443
1,15.991,98.86
1,16.018,98.142
1,16.045,97.839
1,16.072,97.596
1,16.098,97.34
1,16.125,97.063
1,16.152,96.768
1,16.179,96.465
1,16.206,96.159
1,16.233,95.855
1,16.26,95.555
1,16.287,95.252
1,16.314,94.966
1,16.341,94.692
1,16.368,160.57
1,16.396,145.25
1,16.423,135.42
1,16.45,144.08
1,16.477,135.64
1,16.504,130.06
1,16.532,125.9
1,16.559,122.56
1,16.586,119.79
1,16.613,117.43
1,16.641,115.39
1,16.668,113.61
1,16.695,112.04
1,16.723,110.63
1,16.75,109.37
1,16.778,108.23
1,16.805,107.2
1,16.833,106.25
1,16.86,105.37
1,16.888,104.56
1,16.915,103.81
1,16.943,103.11
1,16.971,102.46
1,16.998,101.84
1,17.026,101.27
1,17.054,100.74
1,17.081,100.23
1,17.109,99.759
1,17.137,99.314
1,17.164,98.895
1,17.192,98.499
1,17.22,98.125
1,17.248,97.77
1,17.276,97.432
1,17.304,97.109
1,17.332,96.8
1,17.36,96.503
1,17.388,96.222
1,17.416,137.79
1,17.444,127.14
1,17.472,120.28
1,17.5,176.95
1,17.528,157.08
1,17.556,144.72
1,17.584,136.4
1,17.612,130.45
1,17.64,125.98
1,17.669,122.49
1,17.697,119.67
1,17.725,117.34
1,17.754,115.37
1,17.782,113.67
1,17.81,112.19
1,17.839,110.88
1,17.867,109.69
1,17.895,108.57
1,17.924,107.66
1,17.952,106.85
1,17.981,106.12
1,18.009,105.44
1,18.038,104.82
1,18.067,104.23
1,18.095,103.68
1,18.124,103.16
1,18.152,102.67
1,18.181,102.21
1,18.21,101.77
1,18.239,101.34
1,18.267,100.94
1,18.296,100.56
1,18.325,100.19
1,18.354,99.843
1,18.383,99.514
1,18.412,107.16
1,18.441,106.56
1,18.47,105.92
1,18.499,178.8
1,18.528,160.79
1,18.557,149.42
1,18.586,141.58
1,18.615,135.81
1,18.644,131.35
1,18.673,127.77
1,18.702,124.82
1,18.732,122.33
1,18.761,120.18
1,18.79,118.32
1,18.819,116.68
1,18.849,115.21
1,18.878,113.9
1,18.907,112.71
1,18.937,111.63
1,18.966,109.41
1,18.996,109.88
1,19.025,110.16
1,19.055,110.11
1,19.084,109.83
1,19.114,109.4
1,19.144,108.89
1,19.173,108.34
1,19.203,107.78
1,19.233,107.23
1,19.262,106.69
1,19.292,106.17
1,19.322,105.66
1,19.352,105.17
1,19.382,104.71
1,19.411,104.26
1,19.441,103.83
1,19.471,103.42
1,19.501,103.03
1,19.531,102.57
1,19.561,102.3
1,19.591,102.09
1,19.621,177.05
1,19.652,158.8
1,19.682,147.36
1,19.712,139.54
1,19.742,133.85
1,19.772,129.49
1,19.803,126.04
1,19.833,123.22
1,19.863,120.87
1,19.894,118.88
1,19.924,117.16
1,19.955,115.65
1,19.985,114.32
1,20.016,139.98
1,20.046,132.65
1,20.077,128.33
1,20.107,125.31
1,20.138,122.93
1,20.169,120.97
1,20.199,119.29
1,20.23,117.81
1,20.261,116.49
1,20.292,115.3
1,20.322,114.23
1,20.37,112.77
1,20.419,111.48
1,20.467,110.33
1,20.515,109.3
1,20.563,108.36
1,20.612,107.5
1,20.66,106.72
1,20.709,106
1,20.758,105.33
1,20.806,104.71
1,20.855,104.14
1,20.904,216.07
1,20.953,176.61
1,21.002,155.95
1,21.051,143.82
1,21.101,135.98
1,21.15,130.51
1,21.2,126.45
1,21.249,123.29
1,21.299,120.75
1,21.348,118.63
1,21.398,116.84
1,21.448,115.3
1,21.498,113.94
1,21.548,112.73
1,21.598,111.66
1,21.649,110.71
1,21.699,226.72
1,21.749,188.61
1,21.8,168.02
1,21.851,155.27
1,21.901,146.7
1,21.952,140.61
1,22.003,135.97
1,22.054,132.28
1,22.105,129.25
1,22.156,126.71
1,22.208,124.53
1,22.259,122.63
1,22.311,120.95
1,22.362,119.46
1,22.414,118.12
1,22.466,116.91
1,22.518,115.8
1,22.57,114.79
1,22.622,113.86
1,22.674,113
1,22.726,112.2
1,22.779,111.45
1,22.831,124.98
1,22.884,123.28
1,22.937,121.58
1,22.989,120.01
1,23.042,118.6
1,23.095,117.36
1,23.149,116.26
1,23.202,115.27
1,23.255,114.38
1,23.309,113.56
1,23.362,112.8
1,23.416,112.13
1,23.47,111.52
1,23.524,228.98
1,23.578,192.29
1,23.632,172.24
1,23.686,159.34
1,23.741,151.24
1,23.795,145.38
1,23.85,140.77
1,23.904,137.01
1,23.959,133.88
1,24.014,131.22
1,24.069,128.92
1,24.125,126.92
1,24.18,125.16
1,24.235,123.58
1,24.291,122.17
1,24.347,120.9
1,24.403,119.74
1,24.459,118.67
1,24.515,117.7
1,24.571,116.79
1,24.627,115.96
1,24.684,115.18
1,24.74,114.58
1,24.797,114.71
1,24.854,114.66
1,24.911,114.43
1,24.968,114.1
1,25.025,113.72
1,25.083,113.31
1,25.14,112.91
1,25.198,112.5
1,25.256,112.1
1,25.314,111.7
1,25.372,111.32
1,25.43,110.95
1,25.489,110.58
1,25.547,110.26
1,25.606,109.95
1,25.665,222.48
1,25.724,183.48
1,25.783,163.04
1,25.842,192.9
1,25.901,173.01
1,25.961,161.5
1,26.021,153.58
1,26.081,147.67
1,26.141,143.03
1,26.201,139.26
1,26.261,136.13
1,26.322,133.47
1,26.382,131.18
1,26.443,129.18
1,26.504,127.42
1,26.565,125.85
1,26.627,124.45
1,26.688,123.19
1,26.75,122.04
1,26.812,121
1,26.874,120.03
1,26.936,119.15
1,26.998,118.34
1,27.061,117.61
1,27.124,116.93
1,27.186,116.31
1,27.25,115.75
1,27.313,115.22
1,27.376,114.74
1,27.44,114.29
1,27.504,113.87
1,27.568,113.47
1,27.632,113.1
1,27.696,112.77
1,27.761,112.46
1,27.826,177.48
1,27.891,153.8
1,27.956,141.84
1,28.021,229.54
1,28.087,189.64
1,28.152,169.71
1,28.218,157.97
1,28.285,150.23
1,28.351,144.69
1,28.418,140.46
1,28.484,137.09
1,28.551,134.33
1,28.619,132.01
1,28.686,130.02
1,28.754,128.29
1,28.822,126.77
1,28.89,125.42
1,28.958,124.21
1,29.027,123.11
1,29.096,122.06
1,29.165,121.42
1,29.234,121.06
1,29.304,120.69
1,29.374,120.28
1,29.444,119.84
1,29.514,119.38
1,29.584,118.92
1,29.655,118.46
1,29.726,118.02
1,29.798,117.59
1,29.869,117.17
1,29.941,116.77
1,30.013,116.39
1,30.086,116.02
1,30.158,115.67
1,30.231,115.32
1,30.304,115
1,30.378,114.69
1,30.452,122.92
1,30.526,121.61
1,30.6,120.56
1,30.675,232.55
1,30.75,193.02
1,30.825,172.83
1,30.901,160.55
1,30.977,152.27
1,31.053,146.28
1,31.13,141.72
1,31.206,138.12
1,31.284,135.21
1,31.361,132.8
1,31.439,130.76
1,31.517,129.02
1,31.596,127.52
1,31.675,126.84
1,31.754,128.72
1,31.834,128.81
1,31.914,128.12
1,31.994,127.19
1,32.075,126.22
1,32.156,125.29
1,32.237,124.42
1,32.319,123.61
1,32.402,122.86
1,32.484,122.17
1,32.568,121.52
1,32.651,120.92
1,32.735,120.36
1,32.819,119.83
1,32.904,119.34
1,32.99,118.88
1,33.075,118.45
1,33.161,118.04
1,33.248,117.76
1,33.335,117.67
1,33.423,117.56
1,33.511,223.03
1,33.599,182.98
1,33.689,163.62
1,33.778,152.53
1,33.868,145.42
1,33.959,140.47
1,34.05,136.79
1,34.142,133.95
1,34.234,131.67
1,34.327,129.81
1,34.42,128.25
1,34.514,126.91
1,34.609,125.75
1,34.704,124.73
1,34.8,123.85
1,34.897,123.07
1,34.994,195.53
1,35.092,162.98
1,35.19,149.49
1,35.289,142.29
1,35.389,137.74
1,35.49,134.54
1,35.591,132.13
1,35.694,130.24
1,35.796,128.69
1,35.9,127.4
1,36.005,126.29
1,36.11,125.31
1,36.216,124.45
1,36.323,123.68
1,36.431,122.98
1,36.54,122.34
1,36.65,121.75
1,36.76,121.22
1,36.872,120.72
1,36.985,120.26
1,37.099,119.85
1,37.214,119.48
1,37.329,173.78
1,37.447,149.8
1,37.565,139.71
1,37.684,134.46
1,37.805,131.25
1,37.927,129.02
1,38.05,127.35
1,38.175,126.03
1,38.301,124.94
1,38.428,124.02
1,38.557,123.24
1,38.688,122.59
1,38.82,122.02
1,38.953,214.02
1,39.089,172.75
1,39.226,155.37
1,39.366,146.23
1,39.507,140.8
1,39.65,137.1
