"N","Time","avg(f)","max(f)"
32939,10.589,75.638,162.54
32939,10.612,75.831,188.96
32939,10.636,75.783,163.65
32939,10.659,75.749,164.93
32939,10.682,76.26,169.35
32939,10.705,76.155,164.17
32939,10.728,76.09,167.89
32939,10.751,76.303,178.96
32939,10.774,76.226,169.41
32939,10.797,76.174,172.37
32939,10.821,76.259,172.37
32939,10.844,76.221,169.87
32939,10.867,76.193,170.86
32939,10.89,76.258,175.32
32939,10.913,76.356,170.41
32939,10.937,76.325,165.77
32939,10.96,76.309,155.4
32939,10.983,76.423,180.67
32939,11.006,76.393,170.28
32939,11.03,76.39,168.5
32939,11.053,76.676,185.03
32939,11.076,76.615,171.69
32939,11.1,76.584,181.39
32939,11.123,77.036,174.37
32939,11.146,76.956,174.26
32939,11.17,76.899,176.75
32939,11.193,77.049,184.38
32939,11.217,76.993,165.19
32939,11.24,76.949,171.9
32939,11.263,77.111,182.35
32939,11.287,77.091,168.34
32939,11.31,77.057,172.78
32939,11.334,77.117,172.36
32939,11.357,77.245,182.21
32939,11.381,77.201,173.98
32939,11.404,77.181,175.33
32939,11.428,77.36,190.23
32939,11.451,77.315,168.98
32939,11.475,77.278,181.14
32939,11.499,77.665,178.83
32939,11.522,77.59,182.03
32939,11.546,77.528,157.57
32939,11.569,77.804,187.93
32939,11.593,77.736,177.56
32939,11.617,77.686,160.88
32939,11.64,77.937,184.14
32939,11.664,77.86,172.73
32939,11.688,77.82,178.69
32939,11.712,77.825,180.92
32939,11.735,77.868,190.2
32939,11.759,77.836,173.92
32939,11.783,77.877,176.48
32939,11.807,77.905,185.71
32939,11.83,77.88,171.45
32939,11.854,77.882,187.17
32939,11.878,78.16,176.01
32939,11.902,78.107,183.4
32939,11.926,78.079,172.49
32939,11.95,78.372,200.62
32939,11.974,78.303,176.21
32939,11.997,78.262,188.61
32939,12.021,78.655,200.3
32939,12.045,78.568,179.19
32939,12.069,78.512,167.86
32939,12.093,78.658,189.04
32939,12.117,78.605,177.74
32939,12.141,78.568,175.87
32939,12.165,78.716,199.42
32939,12.189,78.75,179.27
32939,12.213,78.717,173.69
32939,12.237,78.723,183.8
32939,12.261,78.903,207.27
32939,12.286,78.858,189.19
32939,12.31,78.818,167.21
32939,12.334,78.995,202.73
32939,12.358,78.952,177.57
32939,12.382,78.925,172.94
32939,12.406,79.431,179.42
32939,12.43,79.346,172.06
32939,12.455,79.293,172.93
32939,12.479,79.569,191.45
32939,12.503,79.483,188.2
32939,12.527,79.424,183.57
32939,12.552,79.537,210.76
32939,12.576,79.493,178.17
32939,12.6,79.448,191
32939,12.625,79.554,183.13
32939,12.649,79.627,186.41
32939,12.673,79.584,181.53
32939,12.698,79.555,167.69
32939,12.722,79.669,198.98
32939,12.746,79.637,183.46
32939,12.771,79.628,173.24
32939,12.795,79.9,199.83
32939,12.82,79.836,187.76
32939,12.844,79.806,186.76
32939,12.869,80.362,192.51
32939,12.893,80.233,177.62
32939,12.918,80.158,192.59
32939,12.942,80.347,185.48
32939,12.967,80.275,190.89
32939,12.991,80.214,189.27
32939,13.016,80.404,210.7
32939,13.04,80.399,181.36
32939,13.065,80.348,182.36
32939,13.09,80.402,181.58
32939,13.114,80.508,202.35
32939,13.139,80.469,198.95
32939,13.164,80.44,191.81
32939,13.188,80.707,209.15
32939,13.213,80.647,180.22
32939,13.238,80.594,190.64
32939,13.263,80.974,191.37
32939,13.287,80.898,191.87
32939,13.312,80.848,186.64
32939,13.337,81.234,197.68
32939,13.362,81.137,185.49
32939,13.387,81.058,175.62
32939,13.411,81.335,210.03
32939,13.436,81.252,198.66
32939,13.461,81.192,195.62
32939,13.486,81.258,210.16
32939,13.511,81.305,193.12
32939,13.536,81.253,175.93
32939,13.561,81.284,197.74
32939,13.586,81.361,191.29
32939,13.611,81.314,180.66
32939,13.636,81.287,178.14
32939,13.661,81.586,206.96
32939,13.686,81.518,185.23
32939,13.711,81.489,193.81
32939,13.736,81.793,222.56
32939,13.761,81.707,197.95
32939,13.786,81.659,201.76
32939,13.811,81.96,204.4
32939,13.837,81.867,187.67
32939,13.862,81.808,190.76
32939,13.887,81.948,196.41
32939,13.912,81.896,204.84
32939,13.937,81.875,191.91
32939,13.963,82.013,203.53
32939,13.988,82.073,207.65
32939,14.013,82.027,208.31
32939,14.038,82.027,195.36
32939,14.064,82.268,214.99
32939,14.089,82.207,184.93
32939,14.114,82.167,192.89
32939,14.14,82.432,212.42
32939,14.165,82.368,186.91
32939,14.191,82.321,181.97
32939,14.216,82.839,194.98
32939,14.242,82.739,193.76
32939,14.267,82.674,182.83
32939,14.292,82.966,210.8
32939,14.318,82.866,191.3
32939,14.344,82.789,186.81
32939,14.369,82.991,203.56
32939,14.395,82.94,193.61
32939,14.42,82.875,201.7
32939,14.446,82.953,202.17
32939,14.471,83.06,203.24
32939,14.497,83.004,193.17
32939,14.523,82.971,203.32
32939,14.548,83.124,220.3
32939,14.574,83.073,195.87
32939,14.6,83.045,185.75
32939,14.625,83.303,201.17
32939,14.651,83.254,206.74
32939,14.677,83.212,186.59
32939,14.703,83.568,216.43
32939,14.729,83.465,202.08
32939,14.754,83.403,208.64
32939,14.78,83.688,220.17
32939,14.806,83.612,209.42
32939,14.832,83.544,194.95
32939,14.858,83.667,212.23
32939,14.884,83.678,210.09
32939,14.91,83.631,207.73
32939,14.936,83.709,204.26
32939,14.962,83.816,214.78
32939,14.988,83.762,203.99
32939,15.014,83.727,185.94
32939,15.04,84.059,214.76
32939,15.066,83.975,192.92
32939,15.092,83.932,202.75
32939,15.118,84.357,240.57
32939,15.144,84.254,201.4
32939,15.17,84.187,203.09
32939,15.197,84.617,215.85
32939,15.223,84.516,192.59
32939,15.249,84.435,212.31
32939,15.275,84.701,222.89
32939,15.301,84.606,200.34
32939,15.328,84.543,210.36
32939,15.354,84.665,224.24
32939,15.38,84.703,207.61
32939,15.407,84.64,188.96
32939,15.433,84.667,205.98
32939,15.459,84.861,226.53
32939,15.486,84.785,190.46
32939,15.512,84.74,201.81
32939,15.539,84.991,229.08
32939,15.565,84.917,200.23
32939,15.591,84.876,203.72
32939,15.618,85.463,212.35
32939,15.644,85.312,198.68
32939,15.671,85.219,207.29
32939,15.698,85.471,221.7
32939,15.724,85.357,199.84
32939,15.751,85.284,212.06
32939,15.777,85.414,214.15
32939,15.804,85.349,221.33
32939,15.831,85.307,209.69
32939,15.857,85.379,205.16
32939,15.884,85.511,218.08
32939,15.911,85.454,221.47
32939,15.938,85.432,203.56
32939,15.964,85.624,215.12
32939,15.991,85.563,202.45
32939,16.018,85.537,205.03
32939,16.045,85.898,234.97
32939,16.072,85.803,206.55
32939,16.098,85.74,222.18
32939,16.125,86.32,220.83
32939,16.152,86.202,211.33
32939,16.179,86.116,210.62
32939,16.206,86.31,231.32
32939,16.233,86.213,204.56
32939,16.26,86.142,198.3
32939,16.287,86.379,227.27
32939,16.314,86.337,223.17
32939,16.341,86.276,215.28
32939,16.368,86.333,212.37
32939,16.396,86.477,219.11
32939,16.423,86.409,216.41
32939,16.45,86.388,224.75
32939,16.477,86.599,235.9
32939,16.504,86.523,206.19
32939,16.532,86.467,223.62
32939,16.559,86.938,235.74
32939,16.586,86.837,223.35
32939,16.613,86.758,195.58
32939,16.641,87.13,228.5
32939,16.668,87.014,217.95
32939,16.695,86.932,203.11
32939,16.723,87.271,239.2
32939,16.75,87.155,208.87
32939,16.778,87.096,217.88
32939,16.805,87.085,219.35
32939,16.833,87.124,232.62
32939,16.86,87.079,215.22
32939,16.888,87.147,217.64
32939,16.915,87.195,231.43
32939,16.943,87.149,208.34
32939,16.971,87.134,212.37
32939,16.998,87.491,229.12
32939,17.026,87.414,226.46
32939,17.054,87.364,214.87
32939,17.081,87.762,242.59
32939,17.109,87.651,214.35
32939,17.137,87.574,228.86
32939,17.164,88.095,229.35
32939,17.192,87.975,217.28
32939,17.22,87.897,227.6
32939,17.248,88.103,227.29
32939,17.276,87.995,213.95
32939,17.304,87.939,226.49
32939,17.332,88.107,230.6
32939,17.36,88.153,220.7
32939,17.388,88.095,219.51
32939,17.416,88.101,208.14
32939,17.444,88.332,239.11
32939,17.472,88.25,229.76
32939,17.5,88.206,223.24
32939,17.528,88.427,247.43
32939,17.556,88.344,217.17
32939,17.584,88.284,209.07
32939,17.612,88.971,237.77
32939,17.64,88.844,223.93
32939,17.669,88.745,205.4
32939,17.697,89.094,235.13
32939,17.725,88.954,230.34
32939,17.754,88.861,227.32
32939,17.782,88.966,233.4
32939,17.81,88.884,214.04
32939,17.839,88.827,231.76
32939,17.867,88.955,223.07
32939,17.895,89.065,228.03
32939,17.924,88.991,216.38
32939,17.952,88.951,202.56
32939,17.981,89.063,238.6
32939,18.009,89.004,222.33
32939,18.038,88.985,212.82
32939,18.067,89.382,256.22
32939,18.095,89.271,225.95
32939,18.124,89.204,222.46
32939,18.152,89.973,253.13
32939,18.181,89.795,226.19
32939,18.21,89.678,232.6
32939,18.239,89.919,233.47
32939,18.267,89.797,229.48
32939,18.296,89.7,228.09
32939,18.325,89.932,245.57
32939,18.354,89.9,223.9
32939,18.383,89.822,229.51
32939,18.412,89.896,224.71
32939,18.441,90.041,246.37
32939,18.47,89.972,234.57
32939,18.499,89.918,230.04
32939,18.528,90.202,258.84
32939,18.557,90.1,219.73
32939,18.586,90.039,228.89
32939,18.615,90.537,233.49
32939,18.644,90.41,224.04
32939,18.673,90.331,219.61
32939,18.702,90.765,244.93
32939,18.732,90.635,215.25
32939,18.761,90.543,216.7
32939,18.79,90.866,238.84
32939,18.819,90.743,219.51
32939,18.849,90.666,226.1
32939,18.878,90.713,247
32939,18.907,90.755,228.67
32939,18.937,90.69,235.11
32939,18.966,90.73,234.56
32939,18.996,90.788,226.26
32939,19.025,90.739,224.05
32939,19.055,90.711,211.93
32939,19.084,91.11,224.92
32939,19.114,91.004,232.42
32939,19.144,90.948,223.5
32939,19.173,91.342,250.71
32939,19.203,91.205,236.92
32939,19.233,91.128,244.89
32939,19.262,91.583,227.9
32939,19.292,91.457,235.04
32939,19.322,91.365,236.11
32939,19.352,91.553,252.52
32939,19.382,91.462,223.24
32939,19.411,91.402,229.32
32939,19.441,91.573,252.64
32939,19.471,91.614,250.01
32939,19.501,91.54,234.21
32939,19.531,91.54,240.86
32939,19.561,91.823,261.96
32939,19.591,91.722,221.66
32939,19.621,91.653,232.92
32939,19.652,91.93,254.13
32939,19.682,91.84,225.46
32939,19.712,91.781,220.15
32939,19.742,92.457,229.52
32939,19.772,92.321,229.3
32939,19.803,92.215,223.59
32939,19.833,92.597,251.84
32939,19.863,92.447,245.18
32939,19.894,92.343,220.62
32939,19.924,92.578,260.86
